id,wh
39,और मैं चाहती हूं कि जो भारत के कारीगर हैं उनको भी बढ़ावा मिलना चाहिए इन सारी चीजों में और उससे बिज़नेस भी अच्छा होगा और इंडिया का फैशन हर जगह पर पॉपुलर होना चाहिए
40,और मैं मॉस्टली कपड़े नहीं कर सकता हूं
41,मुझे जब मैं दिल्ली में थी मुझे जनपथ ये जगह थी जो पसंद आती थी पर यहां पर चेन्नई में
42,जो ड्रेस्ट पहनने का तरीका था वह अभी से काफी अलग था बल्कि इतना समय उस चीज़ को हुआ नहीं है
43,और यह एक पॉन्डी बाज़ार कर की जगह है जहां पर अच्छे कांजीबरम साड़ी मिलते हैं और नार्मल कर की जगह है
44,रूस के जो कपड़े हैं वो मैं मॉल में खरीदना चेन्नई में एटलिस्ट पसंद करती हूं
45,और मैं जब मैं स्कूल में थी तब भी जब फैशन था वह आज से काफी बदलाव हुआ
46,एक बड़ा बदल जो मुझे लगता है वह है फास्ट फैशन और यह बहुत महत्वपूर्ण है
47,पहले उन कपड़ों को ज्यादा महत्व दिया करते थे जो बहुत अच्छे क्वालिटी के हैं बहुत अच्छा
48,जो सालों साल तक चलें जैसे साड़ियां हों और फिर आपके पास अधिक पानी हो सकते हैं
49,अलगअलग प्रांत के अलगअलग कारीगरी हों
50,पर उसकी जो ऑथेंटिसिटी है जितना ज्यादा उसकी महंगा क्यों न हो उसकी ओथेंटिसिटी जितना ज्यादा महंगा क्यों न हो
51,अच्छा काम और जितना ज्यादा रियल क्वालिटी का कपड़ा उतना उचित होता है
52,मुझे लगता है कि कोई भी जो कला है उसमें उतनी ताकत होती है कि जो देखने वाला है उसके
53,बहुत बहुत बहुत धन्यवाद अब धन्यवाद
54,यह दिल को या मां को कोई एक नहीं दिया गया है
55,जो चीज उसने देखी हुई हो कहीं पे उसकी याद दिलाता है
56,तो एक पेंटर मुझे यह लगता है कि मैंने जो भी आज तक चित्र बनाए हैं वे ज्यादातर आसमान और पहाड़ हैं
57,तालाब और नदी इन सारी नैसर्गिक चीजों के हैं और जब भी ये किसी मेरे दोस्तों ने या फिर किसी ने भी अभी जब भी देखे हो उन्हें वह देखकर किसी दृश्य की याद आई या किसी मूवमेंट की याद आई जो उन्होंने पहले जिया हुआ है
58,और मुझे ऐसा लगता है कि यह एक ताकत है कला के अंदर कि वो तुम्हें किसी सुंदर प्रोफ़ाइल है
59,या तो फिर कुछ क्षण के लिए या कुछ उदाहरण के लिए कुछ उदाहरण के लिए
60,जो तुम्हारा दिल है या दिमाग है जो भी तुम्हारे जो विचार हैं उनको एक शांति दे सकता है कि कुछ पल आप कहीं और चले गए हो और किसी यादों में क्या हुआ है
61,किसी यादों के बारे में आप सोचने लगे हो यह मुझे बहुत बड़ी ताकत लगती है चित्रखला में
62,जो विचार हैं उनको बहुत कम समय के लिए ही सही होना चाहिए
63,पर वह अपने काबू में जो आर्ट है वह रख सकती है जैसे गाने हो गए म्यूज़िक हो गया
64,उसके बारे में बहुत बहुत ताकत है कि सुनने वाला जो है उसको अपने व्यक्ति में रखना चाहिए
65,यह विचारों को या फिर अपने इमोशन्स को बहुत अच्छे तरीके से समझने का एक माध्यम हो सकता है
66,वैसे ही चित्रकला के लिए मुझे यह लगता है कि मुझे लिखना चाहिए
67,अपनी एक साइलेंट मीडियम वोल्टेज वोल्टेज क्या है
68,इमोशन्स अपनी फीलिंग्स को समझने का तो अलगअलग प्रकार के जो चित्र होते हैं कभी किसी को कोई पसंद आ सकता है कभी किसी को कुछ भा सकता है या तो कभी किसी को किसी चित्र को देखकर कुछ नहीं भी लग सकता है
69,मुझे पर्सनली यह लगता है कि जो रियलिज्म है जो नैसर्गिक चित्र है या कहीं के किसी जगह का एक निसर्ग चित्र बनाया हुआ है या समंदर का हो या पहाड़ हो या कहीं का नदी या सुंदर
70,आसमान और बादल और सूर्यास्त का किसी चित्र हो वो नहीं स्पष्ट है
71,एक हज़ार एक सौ उन्नीस के दशक के अंतर में गुरीक दास कमांडर कुटुक ओलडीन आइबक ने इसे दिल्ली में शरीर लिया इस प्रकार से एक गुलाम का गुलाम बना दिया
72,पेथोलॉजिक स्टैंडिंग क्लीनिकल स्टेंजिंग की तुलना में अधिक सख्ती है लेकिन क्लीनिकल स्टैंजिंग पहला और कभीकभी एकमात्र स्टैंजिंग प्रकार होता है
73,बाहर मौसम कैसा है बादल छाये हुए हैं
74,तुम क्या सुझाव दोगे मेरे इस सप्ताह में देखते के लिए
75,क्या मुझे टुरॉनबर्रिगार मॉस्कुएटो रिपेलेट मिल सकती है
76,स्नान घर के सामानों में सबसे अधिक बिकने वाले सुझाव क्या हैं
77,मुझे अपना केसबे क्यों नहीं मिला
78,क्या आप वो देखने के लिए आईआरटीसी लेनदेन के जास कर सकते हैं कि 900 रुपए का रिफंड पिछले वर्ष प्रोसेस किया गया है या नहीं
79,मुझे ओटीपी 1631555 मिला है क्या आप उम्मान में लगिन करने के लिए इसका उपयोग मोबाइल नंबर 9016451882 के लिए कर सकते हैं
80,मुझे अपने फ़ोन नंबर नौ पाँच शून्य शून्य चार एक चार आठ सात पाँच दो नौ चार चार के लिए कभी एक वैक्सीन पमानपत्र डाउनलोड करना है
81,धन्यवाद
82,सीखो
83,मेरा घर के पास पास लोगों का नाम है लक्खी
84,गुनामन्नी
85,मिंटों पिंको
86,फिर से क्या
87,आपके ध्यान के लिए धन्यवाद धन्यवाद
88,असम मेघालय मणिपुर टिपुड़ा
89,बिहार
90,आजकल बादशाह परंपरा को इतना स्टिकली फ्लो नहीं करते है
91,पहले हम रोज़ सुबह प्रार्थना करते हैं और बस परंपरा को इतना नहीं मानते हैं
92,थोड़ाथोड़ा परम्परा तो सबको मनते हैं सहिए ज्यादा नहीं मनने से भी होगा लेकिन थोड़ा रक्षा तो सबको करना ही पाते हैं
93,मुझे कबड़ीखेल बहुत अच्छा लगता है बसपन से में जो स्कूल में पढ़ता है और दोस्तों का साथ में भी कबड़ीखेल खेलता है
94,मुझे कांबारी खेल इसलिए पसंद होता है क्योंकि वो खेल ज्यादा लोग मिलकर खेलता है इसलिए बहुराष्ट्रा लगता है
95,तो इस फिल्म हमें देखने और खेलने दोनों अस्सा लगता है
96,स्विंग के लिए सबसे आसान जगह लगता है मुझे सागर के बीच और नदी क्यों वो बहुत सुंदर है हम लोग तो बसपन में नदी में नहाते थे नहाते थे दोस्तों के साथ
97,आजकल मैं स्विमिंग नहीं करती हूँ क्योंकि मेरे पास ज़्यादा टाइम नहीं मिलता है मेरे घर के बहुत पास नदी है नहीं है लेकिन थोड़ा दूर में है मेरे घर के पास एक हॉटल है वहां स्विमिंगपुर है
98,हमारे डिस्ट्रिक्ट से इतना अच्छा प्लय नहीं है लेकिन असम में बहुत अच्छा प्लय है
99,ओह हिमा दास रनिंग करती है लाभ लेना बड़गो हाय बक्सिंग करती है ओलंपिक खेल में भी उसको थर्ड प्राइस मिला हिमा दास भी बहुत कम्पीटिशन में फास होती है
100,केंद्रशासित प्रदेश के रूप में चंडीगढ़ राज्यस्तरीय चुनाव का हकदार नहीं है इसलिए राज्य विधानसभा चुनाव नहीं होते हैं और यह सीधे केंद्र द्वारा नियंत्रित है
101,ब्राजील में बाल दिवस अपने मातापिता से उपहार प्राप्त करके बच्चों द्वारा मनाया जाता है
102,मैं एक्सविच कहाँ खरीद सकता हूँ
103,आज बोलना मत
104,आपके कार्ट का आइटम बेटर चटरकैशो कुकीज़ भंडार में नहीं है
105,शेफ बॉस पास्ता और वीजा सॉस वापस करने की प्रक्रिया क्या है
106,9000 रुपये मेरे डिफ़ॉल्ट एम्स स्वाइप खाते से मेरे अन्य लिंक किए गए खाते में ट्रांसफर करें
107,रेफ़ एज़ाब ऐप वॉलेट से रिद्धिदिवान में छः हज़ार रुपए ट्रांसफर करें
108,फोन नंबर आठ सात दो आठ शून्य दो तीन शून्य शून्य तीन एक दो शून्य सात दो और ओटीपी का उपयोग करके कोविन पोर्टल पर लॉगिन करें
109,मेरे ईपीएफओ खाते से यूएएन नंबर दो पाँच दो एक दो पाँच छः चार आठ छः दो सात के साथ सभी अस्वीकृत दावों की सूची बनाएं
110,ना
111,बचाओ
112,डायबिटीज़ के लिए हमारे गाँव में जो पॉपुलर रेमिडीज़ हैं वह है करेली का जूस
113,और जीरो को घुमाकर उसका जो जीरा मसाला है वह रोजाना खाने से भी मधुमेह के साथसाथ पाचन तंत्र को भी सुधारने में मदद मिलती है और इसलिए इसका उपयोग किया जा सकता है
114,या नीम के पत्ते या जामुन के बीज का मिश्रण मैथी के दाने या जीरा मसाला
115,ऐसा है कि करेलिका जो मधुमेह के लिए एक प्रमुख है
116,इसे हर रोज़ नियमित रूप से पीने से प्रक्षेपित किया जाना चाहिए
117,ब्लड सुगर के स्तर को नियंत्रित करने में काफी मदद मिलती है
118,दूसरा नीम के पत्ते नीम के पत्ते डायबिटिश में काफी लाभकारी होते हैं
119,इन्हें पीस कर पानी में भीगो कर रोज़ाना खाली पेट खाने से ब्लड सुगर और डायबिटीज़ के लक्षणों को कम करने में
120,जामुन के बीजों को पीस कर पानी में उसका मिश्रण बनाकर इसे रोजाना खाली पर टोल करने की कोशिश की जाती है
121,सुबह खाली पेट पीने से ब्लड सुगर के स्तर को नियंत्रित रखने में मदद मिलती है
122,मेथी के दानों को रातभर भीगो कर रोजाना इसे पीए रोजाना वो पानी पीने से मधुएं हैं या डायबिटीज के लक्षणों को पानी पीने से मधुएं हैं
123,हाल के दिनों में एक दिलचस्प घटना है महाराष्ट्र के मुंबई शहर से
124,इस परियोजना के माध्यम से मुंबई के लोगों को
125,और साथ ही नए रोजगार समुद्रित रूशियों का आनंद लेने का अवसर मिलेगा और साथ ही नए रोजगार समाप्त हो जाएगा
126,यह समाचार मेरे लिए काफी रोचक है क्योंकि इससे प्रदेश के विकास में प्रभावी प्रभाव पड़ रहे हैं
127,और यातायात के क्षेत्र में सकारात्मक परिवर्तन हो सकता है
128,इस प्रोजेक्ट के माध्यम से मुंबई के लोगों को बेहतर इंफ्रास्ट्रक्चर और आरामदायक होना चाहिए
129,इसलिए इस विशेष मॉड्यूल के बारे में बहुत कुछ चीजें हैं जिनका उपयोग किया जा सकता है
130,नई मुंबई विकास प्राधिकरण ने मुंबई खाड़ी के नीचे एक विकास प्राधिकरण का निर्माण किया है
131,निर्माणाधीन सड़क ताल पर विमान की आधारशिला रखी है
132,इस प्रोजेक्ट का उद्घाटन एक महत्वपूर्ण कदम माना जा रहा है
133,जो महाराष्ट्र में पर्यटन और उद्योगों को बढ़ावा देने के लिए महत्वपूर्ण हो सकता है इस विमान का नाम है सी हैरियत और यह जल और आकाश में यात्रा के लिए उपयुक्त होगा
134,यह प्रोजेक्ट नीलम भवन जो कि एक ऊंची इमारत है जहां आवासीय और व्यावसायिक जगह के नजदीक बनाया जा रहा है
135,यह निर्माण कार्य मुनावी मुंबई विकास प्राधिकरण द्वारा संचालित किया जा रहा है नीला महमन के पास सड़क नहीं होने के कारण
136,इस विमान को उच्चतम गुणवत्ता और सुरक्षा मानकों के साथ बनाने का निर्णय लिया गया है
137,यह पहली बार है जब मुंबई के नीचे ऐसी सड़कताल बनाई गई है
138,और यह स्थानीय लोगों के लिए एक नए पर्यटन और मनोरंजन स्थल के रूप में विकसित किया जा सकता है
139,संदाई का मतलब है एक तरह का मार्केट और काफी जगहों पर इसे प्रबंधित किया जाता है और इस तरह का मार्केट बहुत महत्वपूर्ण हो जाता है
140,इसमें काफी अलगअलग प्रकार के व्यापारी सहभागी होते हैं जिसमें काफी अलगअलग प्रकार के व्यापारी और सहभागी होते हैं
141,और जो ग्राहक हैं वो आमने सामने आकर जो मालिक हैं या जो व्यापारी हैं उनसे पसंदीदा चीजें खरीदते हैं और उन्हें बहुत सारी चीजें खरीदने की कोशिश करते हैं और उन्हें बहुत सारी चीजें खरीदने की कोशिश करते हैं
142,रायगढ़ जिले में पिछले कुछ वर्षों में कई महत्वपूर्ण विकास कार्य हुए हैं
143,हालांकि यह परिणाम आधारभूत तौर पर ऐतिहासिक प्रभावों के संबंध में होता है
144,आधार पर भिन्न समुदाय के बीच भिन्न हो सकता है
145,जिनसे स्थानीय निवासियों को आराम और उपयोगिता मिली है
146,जिसमें से एक है सड़क और परिवहन सुविधाओं में आया हुआ सुधार
147,रायगढ़ जिले में सड़क नेटवर्क का विस्तार हुआ है और आपातकालीन परिस्थितियों के लिए बेहतर परिवहन सुविधाएं उपलब्ध हो गई हैं यह निवासियों को जगहजगह आसानी से पहुंचने और यात्रा करने की सुविधा प्रदान करता है
148,रायगढ़ जिले में सरकारी सुविधाएं और प्रशासनिक सेवाएं काफी मज़बूत हुई हैं अब निवासियों को सरकारी योजनाओं का लाभ आसानी से मिलता है और प्रशासनिक कार्यों को सुविधाजनक तरीके से संपादित किया जाता है शिक्षा और स्वास्थ्य और सुविधाजनक तरीके से संपादित किया जाता है
149,नए स्कूलों कॉलेजों और अस्पतालों के निर्माण में काफी कुछ सुधार किए गए हैं
150,नए स्कूलों कॉलेजों और अस्पतालों के निर्माण से निवासियों को काफी कुछ सुधार किए गए हैं
151,ऐतिहासिक घटनाओं के आधार पर कई बार विशेष समुदाय के निवासियों पर उच्चतर शिक्षा और स्वास्थ्य सुविधाएँ मिल रही हैं जिन्हें हमने पहले चर्चा की है
152,इसे ध्यान में रखते हुए हम यह कह सकते हैं कि प्रोग्रामिंग कैसे किया जाना चाहिए ठीक है
153,उनके सामाजिक आर्थिक और सांस्कृतिक जीवन पर भी उसका प्रभाव जरूर हो सकता है
154,रायगढ़ जिले में कई स्थानिक शिक्षा और अध्यापन के अवसर
155,ये अवसर रायगढ़ जिले के सामग्री विकास और ग्रोथ में महत्वपूर्ण योगदान करते हैं और महत्वपूर्ण भूमिका निभाते हैं
156,रायगढ़ जिले में कई सरकारी और निजी स्कूल हैं जिन्हें हम बना रहे हैं
157,जो विभिन्न शैक्षिक पाठ्यक्रमों को प्रदान करते हैं
158,स्कूल बुनियादी शिक्षा से लेकर उच्चतर माध्यमिक और स्नातक स्तर तक की शिक्षा प्रदान करते हैं
159,जिले में कई कॉलेज और महाविद्यालय भी हैं जो विभिन्न विषयों में स्नातक और स्नातकोत्तर कोर्स प्रदान करते हैं
160,ये उच्च शिक्षा के अवसर प्रदान करते हैं और युवाओं को उनकी रुचियों और क्षमताओं के अनुसार कॅरियर चुनने में मदद करते हैं
161,व्यावसायिक प्रशिक्षण केंद्र भी जिले में मौजूद है
162,जो नौकरी के लिए तकनीकी कौशल और व्यावसायिक कौशल है
163,ये केंद्र छात्रों को अच्छे रोजगार के अवसर प्रदान करके उनके और साथ ही प्रशिक्षण प्रदान कर सकते हैं
164,शिक्षा के ये अवस्थाओं के बारे में बहुत बहुत बहुत धन्यवाद आपको धन्यवाद देते हैं
165,रायगढ़ में कई सारे दर्शनीय स्थल हैं जो विज़िटर्स
166,इसलिए यह एक बहुत महत्वपूर्ण बात है
167,इन दर्शनीय स्थलों की विशेषता उनका ऐतिहासिक महत्व है
168,स्थानिक सांस्कृतिक महत्व और प्राकृतिक सौंदर्य हैं जो इन्हें पर्यटकों के लिए रोचक और महत्वपूर्ण बनाते हैं
169,ज़रूर देखना पसंद करेंगे उसमें से एक है रायगढ़ किला
170,इस किले का एक प्रमुख पर्यटन स्थल है और प्रमुख आकर्षण इस किले का एक प्रमुख पर्यटन स्थल है
171,निर्माण जो है वो मराठा साम्राज्य के महानायक छत्रपति शिवाजी महाराज ने किया था
172,और यह उनकी राजधानी थी इसे उसकी विशेष वास्तुकला ऐतिहासिक महत्व बनाना था
173,और स्थानीय सांस्कृतिक महत्व के लिए जाना जाता है दूसरा है जंजीरा किला
174,जो रायगढ़ जिले में स्थित एक समुद्री किला है और प्रसिद्ध है
175,इस किले का निर्माण अदिलशाही राजवंश के शासकों ने किया था इसकी विशेषता उसकी समुद्री स्थिति के किले में की गई रचना
176,और प्राकृतिक सौंदर्य में है अगला है पलोसीएपा पालेसी गण परिमंदिर जो कि एक प्रमुख धार्मिक स्थल है
177,इस मंदिर में भगवान गणेश की पूजा और आराधना की जाती है इसे धार्मिकता आस्था और वास्तुकला कहा जाता है
178,मेरे पहले संग्रहीत किये गये स्टैम्प एक छोटी सी संगठनी
179,मेरी प्राकृतिक जगत के प्रति अविलीचित प्रेम को याद दिलाता है
180,उनकी मूर्तीमता और अजबूत रंगों ने मुझे धातुओं की विविधता और
181,पृथ्वी के विभिन्न पहलुओं का महत्व समझने में मदद की है
182,वे मेरे जीवन के एक महत्वपूर्ण किनारों की याद दिलाते हैं और मुझे इस विशेष प्रक्रिया को प्राप्त करने की आवश्यकता है और मुझे इस विशेष प्रक्रिया को प्राप्त करने की आवश्यकता है
183,मेरी पुरानी पसंदीदा चीज़ों और चीज़ों और रुचियों को अबाद करने का एहसास दिलाते हैं
184,उन्हें इकट्ठा करने के समय मुझे काफ़ी गर्व महसूस हो रहा था मुझे काफ़ी गर्व महसूस हो रहा था क्योंकि मुझे काफ़ी गर्व महसूस किया था
185,क्योंकि वे मेरे लिए पहली बार किसी ऐसी कलारचना को अनुभव करने का मौका था आज संग्रह मेरे लिए एक चुनौती नहीं है
186,स्मारक के तरह बना हुआ है जो मुझे मेरी संगठनात्मक शक्ति और संग्रह करने के आदत की याद दिलाता है
187,मेरे पहले संग्रहीत किए गए सिक्के विदेशी मुद्राओं के लिए
188,जो मैंने एक यात्रा के दौरान प्राप्त किए थे उसके बारे में बात की थी
189,वे मेरे लिए एक यात्रा का प्रतीक हैं और मेरे द्वारा अनुभव की गई सांस्कृतिक विविधताओं को याद दिलाते हैं
190,वे मुझे यात्रा से जुड़े सुंदर यादों को उजागर करते हैं और मेरी दुनिया के प्रति दृष्टिकोण को विस्तृत करते हैं
191,पहले संग्रहीत पत्थर मेरे द्वारा एक पहाड़ी पर ढूंढे गए थे या एक पहाड़ी पर मुझे मिले थे
192,वे मेरे लिए प्राकृतिक सौंदर्य की प्रतीक के रूप में हैं और
193,आश्रम में विभिन्न मंदिर भी हैं और ध्यान और आध्यात्मिक राहत के लिए एक बहुत अच्छी जगह है
194,स्तन कैंसर का वर्गीकरण अलग मानदंडों के अनुसार विभिन्न जातियों के स्तन कैंसर को विभाजित करता है और अलग उद्देश्य की पूर्ति करता है
195,क्या मैं जान सकता हूँ अभी समय क्या हो रहा है
196,मेरी किराना सूची बढ़ो
197,मेरी वस्तुओं की सूची से दादीश आटा गोंदगोंद लड्डू हटाएँ
198,मेरी भुगतान स्थिति सफल दिखती है हालांकि बोंबूचा आम टर्मेरिक कंबूचा
199,टाटा कॉफी ग्रैंड फिल्टर कॉफी और फॉर्ममेड कोकोनॉट कैंडी वाले मेरे ऑर्डर की अभी पुष्टि नहीं हुई है
200,पिछले 24 घंटे के लिए मेरा लेनदेन इतिहास खोलें और संपर्क रोशनी डिडारिया को म्यूट करें
201,मुझे खुश मावड़ा से लेनदेन का इतिहास बताएँ
202,क्या आप फोन नंबर छह दो पाँच चार चार पाँच तीन शून्य पाँच एक एक आठ के लिए एनएसपी के सभी एनएसपी पर सबमिट किए गए नवीनीकरण छात्रवृत्ति आवेदनों की सूची बना सकते हैं
203,मुझे UAN नंबर 8 6 7 5 4 4 4 7 8 5 5 5 4 के साथ अपने भविष्य निधि खाते के लिए अपना EP FO पासबुक बैलेंस चेक करना है
204,धन्यवाद
205,धन्यवाद
206,एक मार्च तेईस मार्च एक जून दस सितंबर
207,आपका बहुत बहुत धन्यवाद
208,सावर कहाँ था
209,अरवल्लीः जूनागढ़ द्वारकासूरत
210,पहले के स्मार्टफोन के फीचर्स उतने अच्छे नहीं थे आज उसी प्राइस के मोबाइल बहुत ही मॉडर्न फीचर्स के साथ आते हैं
211,अभी नेटवर्क कनेक्शन का इशु पहले के मुकाबले बहुत ही अच्छा है अब पहले जितनी दिक्कतें नहीं होती अभी मैं जियो सिम कार्ड यूज़ कर रहा हूँ और महीने के तीन सौ पचास से चार सौ रुपए खर्च होते हैं
212,अब अब जो गांवगांव में मोबाइल के टॉवर्स दिखाई देते हैं और अब जो कनेक्टिविटी है वह हर जगह पहुंच गई हैं आज बहुत ही रिमोट एरियास में भी इंटरनेट कनेक्टिविटी उसकी वजह से कभी नहीं हुई है इसके बारे में आप जानते हैं कि यह बहुत ही अच्छा नहीं है
213,आपका बहुत बहुत धन्यवाद
214,तो मैं व्हाट्सऐप और टेलीग्राम जैसे मैसेजिंग ऐप्स का यूज़ करता हूं व्हाट्सऐप ब्रॉडबोर्ड का यूज़ करता हूं
215,इसके मीडियम से मैं अपनी कॉलेज के स्टूडेंट्स के साथ आसानी से कम्युनिकेट कर सकता हूं और उन्हें स्टडी मटेरियल्स भेज सकता हूं तो इस तरह से काफी फैसिलिटेट हुई है मेरी लाइन
