id,wh
23,हा वमाणातील बदल सांगट सुदे या सनासोबत घातलेले आपल्याला प्रमुगण्य आढळते. संस्कृतील प्रत्येक धर्म मागे उकुटल्यान कुटल्या प्रकारचा आध्यात्मिक व शास्त्र जोडलेले. आपला भारत व व्हाष्ट्र प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक धर्म प्रत्येक दर्यक दर्यक �
24,संस्कृतीत प्रधान देश आहे व अनेक भाषांनी धान्मिक विविधने जगाच्या पाटीवर इतर कोणते देश नाही.
25,इतिनीसर्ग पाणेसाठी लाकोविदीची परेटक भारताला भेट देतात. मकरसंक्रतीसारकासान एकत्र मिळून तिलगोळ आटतात.
26,"ही परंपर आहे. हिवाळ्याचे दुसात तिळवूळ खाने हे आरोग्यासाठी हितकारिक आहे. व पर्यवनपुरक्सन उस्वाची गरज याचे कार्णमन सांगायचे झाले. तर जीवनातील सर्व शांती, स्वास्त्य व एकत्र येऊन."
27,आपले आरोग्य आनंदी राहण्याच मदत मिळते. यामुळेवल येथीव सामाजिक व समोहिक आणदी राहण्याच मिळते.
28,तांत नावा यापासून मुक्तता मिळते. व्यज्ञनिक महत्त्वासोबती भारतीय संस्कृतीच्या अध्यात्मिक दुष्टकून परिपूर्ण आहे.
29,एयर्टेलद्वारी प्रदान केलीली माझी भ्रमणध्वनी योजना दहा जीवी रिचार्ज करा मध्ये बदलण्यात तुम्ही मला मदत करू शकता का? माझी सध्याची योजना पाच जीवी रिचार्ज करा आहे.
30,आय. वी. हॉस्पिटल मोहाली ह्या रोगणालयात क्याचलेश सुविधा उपलब्ध आहे का?
31, एलो.
32, नमस्ते कुण किसूर पाटीलके मला सुजीत्न नंबर दिलता तमचा.
33,"हा मी पुण्यात आता रीजवायल आले, पुण्यात येथे हे मी, सांगलेतून पुण्यात निघालले."
34, यालूल ये म्यता.
35,तर मला सुजेतनूत तमचा नंबर देलता की असासं तुम्हाला फोन कॉल करवा म्हणून मला क्याने मी आता स्वार्गेटला उतरतोय आणि मी मला शिवाजी नगरला जायचाय तर मला आसपास तेथे कुटे कॅब मिळायल क्याय?
36,भर भर ने मी ओलाला फोन लावलेल नही मला तुमचे सुजितन मला तुमचा नंबर दिल्या म्हणतपा किसुरोपाठीलना फोन कर तुम्हाला सगळे माहिती मिळाल.
37,तीक है मला ती तो कॅप जर मिळत असेल तर मला शिवजनगरपर्यान जायचा. साधारणा मी आता पाठे तीन वाजले. तर साधारणा मला एक आजण एक तासभारात मी पोचीं तिकडा.
38, हा.
39,"मला असपच क्याप मिळला ना. ती गैकायकी मी आहे, ती मी अरेज कोरून देताय."
40,भर मला शिवाजी नगरला जायता शादार्ण केतील शिवाशौर्गेट टू शिवाजी नगरला.
41,वोके वोके वोके ने मल शिवाजी नगरपूसून शिवाजी नगरमध्येच जायचा शिवाजी नगरमध्येच जस्ट एक तिता.
42, असपास एक धा पंदरा मिणटाच काम है.
43,"ओके, मिळाल ना माला मात्र त्याचे चार्जेश होगेरे काय?"
44,बर.
45," ठीक हे ठीक हे, ठीक हे मी एक तासापडत पोजत तोवे, तुम्ही हाय ना ते ते मी आल्यावर तेचा फोन करतो तुम्हाला. हो."
46, आम्ही आल्यावर उतरले तर तुम्हाला कॉल करतो. तुम्ही हा ओके ओके ओके ठीक है ठीक है ठीक है ओके टांक्यू टांक्यू
47,लोटस नट्स कुमीन लॉंग्रेन राज
48,तुम्ही अर्जक्रमांक जी. पी. दोनशुन्य एक नवू तीन सहा आट नवू दोनशुन्य आट सहा शुन्य नवू चार चार आणि जल्मतारिक एकवीस दोण दोनशुन्य दोनदोन असलेल्या वापर करत्यासाठी आण. अस. पी. वर भरलेला नवीन शिष्यवृत्ती अर्जाची याधी करू शकता का?
49,नमस्कार आपला प्रश्न खरत खूप चांगला आहे आता जरा आपणं बगेतलं तर सध्याच्या प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न प्रश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परश्न परशन पर�
50,"वेला, नद्या, जंगल, डोंगर, टेखड्या, समुद्र शेतीमाती याच्यामध्ये भारतचा बदल झालेला ज्याच्यामध्ये भारतामध्ये असलेला बरच प्रदुषन आहे महे जमिनीचा प्रदुषन असेल किंवा हवेचा प्रदुषन असेल पाणेचा प्रदुषन असेल."
51,त्याच्यामध्ये तर आपन बगितला वेवळ्या कंपन्यांमध्ये रॉमटेरील असेल किंवा मख्खरप कंपन्यांचा केमिकलयुक्त खरप पाणी असेल त्याच्यामध्ये बार्याच्या नद्या खरप होत आहेत आतर नद्यांचा पाणी बार्याच वेवळ्याला शेतीसाठी वापरला जातं.
52,त्यामुळे त्या शेतीमध्ये तर आपन बगेतला वेवळे वेवळे केमिकल युक्त शेती झालीले आहे त्याच्यामुळे बार्याच वेळ्याला पिकाच वगारे बरच नुकसान होता त्याच्यामध्ये डोंगर टेकडा तर आपन बगेतल्या तर सध्याचर आपन बगेतला.
53,त्या रस्ते बनवण्यासाठी बाराच वळ्याला डोंगर अशे बरुच अशे डोंगर खोदले जातात त्याच्यामुळे पर्यावळणासान हा स्वयलजवद दो.
54,"त्याच्यामध्ये डोंगराची माती काढली जाते, झाडद तोडली जातात, झाडद तोडल्यानंतर वेवळ्या कंपन्यांसाठी लाकड किंवास मशानभूमींसाठी ते लाकडी योज केलील्या जातात."
55,"अशे बरेचे समुद्रामध्ये तर बगेतला ता आपन बरेच ठिकाणे बगेले, बरूचे समुद्र किणारी बरेच अशे घान झालेले आहेत."
56,"त्याच्यामध्ये आपण ज्याज्यावेळा फिराला चमुद्रकिण्यार जातो त्याज्यावेळा जर आपण बगेतला तेथेच बॉटल्स, तेथेच पिश्वया बार्याच अशा गोष्टी तेथे पडलेले असतात."
57,"त्यानंतर याच गोष्टीमुळे बर्याच वळ्याला झाडांची वाड कमी झालेया परच झाड कमी झालेयामुळे उन्हाडा उंज जास्त लागायन लागले त्या उन्हाडा जास्त दिवस्टेकला है, पावसळा कधी येतोय, कधी कमी येतोय आणि कधी तर भरपूर होतो, ढखफुटी वगारे होते अशा बर्याचे गोष्टी होतोत, आदिसार्गा हे वाडासूद राहिलेला नाही ये."
58,त्यामुळे जंगलाचा आणि पर्यवाणाचा रास होते हे नकी. त्यामुळे याच्यावर ती वेळेत बंधनांना गर्जेच आहे. वेवेळे त्याला कायद्यांने गर्जेच आहेत. धन्यवद.
59,"हेलो, हा कदमसाहेबांना नंबर लागला है? हो हो."
60,कदमसाहेब मी संनेहानारीश प्रदब बोलते है. मी इते आपल्या असलेल्या सकापाटील उद्यांमध्ये सकाळा संद्याकाळा दोन्ही वेळेस फिरण्यासाठी येते.
61,उत्तम व्यवस्था असलेला आपला हा उद्यान आहे पण गेली एक दीड दिवसापासाना म्हणे कालस मज्या असं निदाशाना चाले आहे की आपण जी उद्यानाला जी पाणी वापरतो किंवा पाणी जी आपण फवारणे करतो त्या फवारणेच्या एका पाईपलाईनच्या एका बाजूला.
62,मुख्य प्रवा म्हणावा लागेलतो त्या मुख्य प्रवाकडी एक पाईप्लन फुटलेली आहे आणि त्याचा पाणी पूर्णपणी वाया जात आहे आणि ते पूर्ण पाणी जे आहे अक्षरशाह बगेचामध्ये पूर्ण पसरलेले आहे.
63,हो हो हो काल आला माझ्या निदर्शनात आणि मी त्या संद्धत्वात तुमच्याची संपर्क करण्याचा प्रयत्न करती पण तुमचा नंबर मला मिळत नव्हता आता एका ठिकाणी एका बोर्डावर मला तुमचा नंबर मिळाला म्हणूनच मी तुम्हाला संपर्क केला हा आणि माहिती देण्याचा प्रयत्न करती तुम्हाला.
64,"आणि कसा म्हणते सध्याकाळाच्या वेळस भदभून प्रमाणावधे आपल्याकडे जेष्ट्यानाग्रेजे असतात तेसुद्धा येथे उद्यानात फिरायला येतात, लहान मुला आहेत, ती खेळायला येतात."
65,हो आणि रहान मुलांचा खेळताना अजीबात लक्षान असतं किंवा जेष्टानागरीकचे आहे ते जेष्टानागरीकसुद्धाचेव्हा फिरत असतात.
66,कुठल्याही आधाराचिवाय फिरत नसतात त्याच्यामुळे काय होता है महते त्यांचा पाही घसरण्याची किंवया कुठल्याही अभघात होण्याची किंव्या कुठल्याही दुधघटना होण्याची संभावना जास्त आहे.
67,उपतवर
68,त्यामुळे काया साल्या म्हणते तुम्ही हीची उद्यानाची गळती आहे ती थंबवण्यासाठी काही त्यादी उपायोजना करा असं म्हणे मुख्यत्वेच मला तुम्हाला सांगायचा आहे.
69,आहेता झाला अभगातगडून यासाठीता मी तुम्हाला इन्फर्म करतेच आहे किंवा तुम्हाला माहिती देतेच आहे पण त्या बदबदाचा पाणीजे आहे ते पाणीसुदा मोठ्या प्रामाणामध्ये येथे वाया जात आहे.
70,ती पाणी गळती तोकण्यासाठी आणि पाणीच्या प्रचंड प्रमाणामध्ये वाया जात आहे आणि जाडांना जाताला म्हणजे अग्छलशाळाचे चानल्याचा भाग आहे त्या भागावरत पूर्ण पण येत आहे.
71,लहान मुला सुदा घसवी शकतात आणि पाणी आता एवढव मोठ्या त्रमाणामध्ये तिथेस आसलेला आहे की त्यावर अक्षाच्या डास जे आहेत ते बसून आजाद वेगरे होण्यायची किंवा लहान मुला आहेत त्यांना कायवळे लक्षात येत नाही त्यामुळे त्यांच्यावर सुदा काहीते दुष्प्रणा मोण्याची शक्यता आहे.
72,"हा तुम्ही लवकरात लवकर मजे जाकालपासून जवजळ ही गळती होत्या, त्यामुळे प्रचण्ण प्रमाणमध्ये पाणीसुद्धा वाहून गेलेला आहे."
73,त्यामुळे लवकरात लवकर तुम्ही कोणी असेल त्या संदधामरे काम करणाराचे कोणी असेल कर्मचारी त्या कर्मचाराला पाठवून लवकरात लवकर ही गळतीची आहे ती थांबव आवे.
74,होव यासाठी होव एक सजक नागरेक म्हणून मी तुम्हाला ही विनंती करते हैं होव आणि नक्कीच तुम्ही माझ्या या म्हणत्या कराल की हा जो मी तुम्हाला माहिती दिली आहे केवा मी कंप्लेट नाही म्हणणार मी की क्योटल्या प्रकाजे क्यानकी हे छोटाच काम आहे ते काम तुम्ही नक्कीच कराल होओ होओ नक्कीच होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होओ होग प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशा
75,आहा हो धन्यवार आणि बाकी बागेमध्ये सगळ्यातर वैवास्था पूर्णा आहेतच त्याबदल वादस नाही ही पण छोटीची जी आहे छोटासा काम आहे तेपण तुम्ही नक्कीच कराल यात वादस नाही.
76,हो साहेब हो नक्की नक्की.
77,"हो धन्यवाद धन्यवाद, तुम्ही लवकरात लवकर् यावर काहीतर ये उपायोजना कराल, अशे आशा बाळकते हो धन्यवाद, धन्यवाद साहेफा."
78,मी पीयम केवीवाय प्रशिक्षण कार्यक्रमात नावनोंदनी कशी करू शकतो मी कोलकतामधील शेतीमधील आपयासक्रम शोधत आहे.
79,हेलो हा माम मी ढोकरी स्तुती बोलती हे तुम्ही दीप्ती माम बोलतायत का?
80,मला तुमचा नंबर भेटला म्हणजे मी बगितला होता पोस्टर जातने की तुमच्याकडा आवेलेबल आहे म्हणण ट्रेनिकसाठी मी स्पोर्ज सिकण्यासाठी मी चुके हॉकीसाठी तर तुमच्याकडा आवेलेबल आहे की आता जागा.
81,नही मी हॉकीच सध्या हॉकीच जयण करणारे कारण कॉलेजच्या टाईम व्हगरे अजिस करून जामला तर असा.
82,माझा कॉलेदचा टाईम सकाळी साडे सात ते साडे बारापर्यंत असतो नंतर मला टिव्हिशन्स पण असता त्यामुळे आजब झालला पाहिजेत.
83,चालेल म्हण म्ही म्ही म्हणजे दुपायरच्या वेळे ताला तर चालेल की संद्याकाळी सागललेल आतूमी.
84,आजून कोण कोण टेस्टपोड्स आवेले बलेक त्यांकडे?
85,हूँवा?
86,पूर्वादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प्रवादा प
87,होँ ठिके आणि पीज किती घ्यातात तम्ही एका स्पोर्टसाठी ज्या हॉकीसाठी.
88,प्रचा.
89,ते तर मला त्या म्हणजे तुमचा हे बाळ्याला भेटालका ग्राऊन वगारे तुम भेटालका?
90,आजने जामणार मला हो उद्या मी सांचे तुम्हाला नक्की.
91,हाय.
92,आजा आणि फ्यासिलिटीज काय ख्यात म्हणजे आपले स्पोर्ट सेडेज वगर्या आपले असताती तुम्ही प्रोवायर करता.
93,म्हणता म्हणता म्हणता स्वतचे घेयाल लाभता का?
94,पोहावा.
95,हो नक्की येईल मी याच नंबरवर ती काल करून्या तुम्हाला.
96,हो ओके खेखे जाऱे. थेंक्यू.
97,पश्चीम बंगाल राज्यविद्यूत वितरण कंपनी लिमिटेड वर माझ्या विजेच्या बिलाभाबत तक्रान नवंदण्यासाठी मी कोणाशी संपरक्सादावा?
98,हे स्थाये असते व त्याला खलच्या स्थाराची जोडणारी एक पेडळ्स डिस्क असते.
99,"हालो, वो युता."
100,पोया.
101,हा बोल.
102,बोलबोल.
103,वर्ष.
104,प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव प्रशाव परशाव परशाव परशाव परशाव परशाव परशाव परशाव �
105,तू जेव्हा अप्रेजलची अपेक्षा करतेस मी पण जरा चांगल्या कामाची अपेक्षा करते तुझ्याकडून.
106,"आत्याचा ब्रोशाय डेजाईन तुम्हाला दोन दिवसात कंप्लीट करून देणार होते, असते आजून झाला नाही आणि मागच्यात प्रवाह करते."
107,बर पण आता क्लायण्ट जर त्या डिजाईनवर त्यांना एवढ्यात पटात नाही ये मा आपण तेवढ्या त्याचावेक्षा त्यांचा हिशोबाने डिजाईन देला अफिक्षित असता ना.
108,आणि फक्त हटते.
109,सक्ता डिलेची गोष्टा नाही आहे मुक्ता. आता माचा जे क्लायण्डला पोस्ट्रा डिजाईन दयाचा होत्या त्यांचा पोस्ट्रा डिजाईन त्यांना एवढ्या चांगला आवडल्या नाही. आवडणा पण ठीक आहे. पण जेव्हा ज्या दिवशी पोस्ट करायचा या त्या दिवशी त्या पूर्ण होता हैत. मग त्यास दिवशी आपण त्यांचाकडून आक्सेप्ट करून घेतोय. फारच डेडलाईन्स मेस होता हैत.
110,ठीक्या डिझायनर होण आपला फक्त डिजायन करणा हे काम नसता ना आपल्याला हेपण समर्जाला पटवून देत आला पाहिजे की आपला डिजायन कसा चांगले हैतू जर माझा एजन्सी द्रू डिजायन करतीय आणि माझा नाव तिथे लागताय मुकता तर मगदर समर्जा असे डिजायन बगताय तर मला पण अवडायला हवे ना.
111,वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्वर्
112,"आत्ताचा प्रदक्त तू कधी कंप्लेट करून देणारेस मला, तो एक फानल डेट सांग मला, त्या इशभाने मला क्लायणचे वोलाला."
113,मा आये एक्स्टेक्ट.
114,मी ह्या कामाला खूप चांगल अपेक्षा करते तुझ्याकडून की चांगल डिजाईन देशील मला.
115,उद्या पाचपर्यंत मला नेलाला पाहिजा डिजाईनचा.
116,मरा ठेका.
117,टीके.
118,अल्रेडी तो आठवड्याभरापासून वर्कप्रम होम करती असत.
119,माझ
120,वर्व.
121,पीका.
122,"मी आपेक्षा करते के तू पुढे मला चांगल काम देशील मुक्ता, मी विचार करील तुझ्या अप्रेजलचा."
123,मागच्या क्लायणचे पण दोन क्लायणज मे तुला आता जे नवीन क्लायणज होते त्यांचा डिजान्स दिलाय.
124,माझ्याचे अपेक्षा आहे की जरा चांगल्या डिजाईन दे आणि कंस्टेप्ट पण तेवढी चांगली पाहिजां की कास्तमांला पण पटला पाहिजा.
125,आपण तुझ्या प्रेजलबद्दल बोलतोय मुक्ता तू तुझ्या कामावर फोकस कर मी तुला म्हटला किमाला बेटर डिजाईन साहे.
126,एक या में विचार करें.
127,बोलव्याता पण याचा अर्थावेस्तर.
128,पालेत.
129,हा अलो.
130,हा हा मोणा.
131, हेलो.
132,हा बोलवे.
133,हा.
134,हा.
135,तुदा विचा नाहीत मत.
136,मुझतू जावी थारात करून तास ना. त्या आहेता.
137,हेल्लो.
138,हा हा आलो.
139,हा हा एक देण.
140,हाग देऊ यानूमा?
141, आपके प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव नेव्हा प्रशाव ने�
142, त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर त्या वेवर तया व्या व्या �
143,हाल.
144,हा.
145,खेकार भेटव्यार पण कुढा भेटताय?
146,ठीक आहे ना येवल गवल तेता थीता कुटे येवल एक्जेक्ली
147,एक्जेकले गौरक्षल वाणण कुटे होते?
148,खेजा केली आहे.
149,हा झाले झालो.
150,हाया पाहो.
151,हा ठीक ये ना आपनी जोगते.
152,हा सन्याकाळील घेटून यो.
153,जन्नवेईस सहा.
154,हाव.
155, प्रस्तुप्पात.
156, आपका व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्ही व्
157,हावा.
158,व्हेलो.
159,ओ बोला बोला.
160,हो हो हो चालेल बोल्यतं.
161,पूर्व कातोमी क्या बँकेत अकाउन्ट होतो?
162,होवका आणि कसं घडला घडना हे कसं त्याय झाला म्हणजे?
163,तुम्ही सांत
164,आणि कोणतं म्हणजेतूनच आकॉँट टंबर वेगरे काही सांगू शाभतात का तम्ही?
165,हो आजून मजे तुम्हाला काही कॉल वेदरे आला तुम्ही कुंती लिंक वेदरे काही ओपन केला सेलासं.
166,पोवल
167,पण काय झाले त्याच्यानंतर म्हणजे लगेत पैसे गेलेत का?
168,हो ठीके म्हणून तुम्ही काही केस्ट पायल वेगरे केली का त्याचा बद्दल?
169,तर तुम्ही मंग आता तुम्ही मला यूंप भेटा माझ्या ऑपिसमध्ये.
