id,conf
36, ये सब में लोग ट्रेडिशनल कपड़े पहनना पसंद करते हैं
37, और मुझे अभी पसंद है अच्छे अलग अलग तरीके के
38, कपड़े पहनना और मुझे पर्सनली कुर्तीज़ और चिकन कारी का काम किया हुआ बहुत पसंद है
39, और मैं चाहती हूँ कि जो भारत के कारीगर हैं उनको भी बढ़ावा मिलना चाहिए इन सारी चीज़ों में और उससे बिज़नेस भी अच्छा होगा और इंडिया का फैशन हर जगह पर पॉपुलर होना चाहिए
40, ये एक है और मैं मोस्टली कपड़े
41, मुझे मैं जब दिल्ली दिल्ली में थी मुझे जनपथ ये जगह थी जो पसंद आती थी पर यहाँ पे चेन्नई में
42, जो ड्रेस पहने का तरीका था वो अभी से काफ़ी अलग था बल्कि इतना समय उस चीज़ को हुआ नहीं है
43, एक पौंडी बाज़ार कर की जगह है जहाँ परे अच्छे कांजी वरम साड़ीज़ मिलते हैं और नॉर्मल
44, रोज़ के जो कपड़े हैं वो मैं मॉल में खरीदना चेन्नई में एट लस्ट पसंद करती हूँ
45, और मैं जब स्कूल में थी तब भी जब फैशन था वो आज से काफ़ी बदला हुआ
46, दिखाई देता है एक बड़ा बदल जो मुझे लगता है वो है फास्ट फैशन
47, पहले उन कपड़ों को ज़्यादा महत्व दिया हो दिया करते थे जिन जो बहुत अच्छे क्वालिटी के है बहुत अच्छा
48, ओरिजनल काम उस पर करा हुआ है जो सालों साल तक चले जैसे साड़ियाँ हो
49, अलग अलग प्रांत के अलग अलग कारीगरी हो
50, भले ही वो थोड़ा महंगा क्यों ना हो पर उस पर उसकी जो ऑथेंटिसिटी है जो उसके जितना ज़्यादा
51, सच्चा काम और जितना ज़्यादा रियल क्वालिटी का कपड़ा उतना
52, मुझे लगता है कोई भी जो कला है उसमें उतनी ताकत होती है कि जो देखने वाला है उसके
53, बहुत बारी इंसान के
54, दिल को या दिमाग को कोई एक
55, जो चीज़ उसने दिखी देखी हुई हो कहीं पे उसकी याद दिलाता है
56, तो एऐज़ अ पेंटर मुझे ये लगता है कि मेरा मैंने जो भी आज तक चित्र बनाए हैं वो ज़्यादातर आसमान और पहाड़ और
57, तालाब और नदी इन सारे नैसर्गिक चीज़ों के है और जब भी ये किसी मेरे दोस्तों ने या फिर किसी ने भी अभी जबी देखे हो उन्हें वो देख कर किसी दृश्य की याद आई या किसी मूमेंट की याद आई जो उन्होंने पहले जिया हुआ है
58, और मुझे ऐसा लगता है कि ये एक ताकत है कला के अंदर कि वो तुम्हें किसी सुंदर
59, याद की तरफ लेकर जा सकता है या तो फिर कुछ क्षण के लिए
60, जो तुम्हारा दिल है या दिमाग है जो भी तुम्हारे जो विचार है उनको एक शांति दे सकता है कि कुछ पल आप कहीं और चले गए हो और कुछ किसी यादों में
61, आप सोच किसी यादों के बारे में आप सोचने लगे हो ये मुझे बहुत बड़ी एक ताकत लगती है चित्रकला में
62, जो विचार है उनको बहुत कम समय के ही लिए ही सही
63, पर वो अपने काबू में जो आर्ट है वो रख सकती है तो जैसे गाने हो गए म्यूज़िक हो गया
64, उसमें बहुत ताकत है कि सुनने वाला जो है उसको अपने
65, विचारों को या फिर अपने इमोशन्स को बहुत एक अच्छे तरीके से समझने का एक माध्यम वो हो सकता है
66, वैसे ही चित्रकला के लिए मुझे ये लगता है कि
67, वो एक साइलेंट मीडियम है अपनी
68, इमोशन्स अपनी फीलिंग्स को समझने का तो अलग अलग प्रकार के जो चित्र होते हैं कभी किसी को कोई पसंद आ सकता है कभी किसी को कुछ भा सकता है या तो वो कभी किसी को किसी चित्र को देख कर कुछ नहीं भी लग सकता है
69, मुझे पर्सनली ये लगता है कि जो रियलिज्म है जो नैसर्गिक चित्र है या कहीं के किसी जगह का एक निसर्ग चित्र बनाया हुआ है जो या समंदर का हो या पहाड़ हो या कहीं का नदी या सुंदर
70, आसमान और बादल और सूर्यास्त का किसी चित्र हो वो
71, इलेवन हंड्रेड नाइंटीन के दशक के अंटर में घुणित दस कमांडर कुटुक ओलदिन अइबक ने इसे दिल्ली में शरीद लिया इस प्रकार से एक ग़ुलाम का गुलाम बना दिया
72, पैथोलॉजिक स्टैंडिंग क्लीनिकलजिंग की तुलना में अधिक शतिक है लेकिन क्लीनिकल स्टजिंग पहला और कभी कभी एकमात्र स्टैजिंग प्रका होता है
73, बाहर मौसम कैसा है बादल छए हुए हैं
74, तुम क्या सुझाव दोगे मेरे इस सप्तांत में देखने के लिए
75, क्या मुझे टूरॉन बरीगर्ड मॉस्कोटो रिपेलेट मिल सकती है
76, स्नान घौर के सामानों में सबसे अधिक बिकने वाले सुझाव क्या हैं
77, मुझे अपना कैसबैक क्यों नहीं मिला
78, क्या आप वो देखने के लिए आई आर टी सी लेन देन के जाँच कर सकते हैं कि नाइन हंड्रेड रुपी का रिफंड पिछले वर्षों प्रोसेस किया गया है या नहीं
79, मुझे ओ टी पी वन सिक्स थ्री वन फाइव फाइव मिला है क्या आप हुमांक में लाग लॉगिन करने के लिए इसका उपयोग मोबाइल नंबर नाइन ज़ीरो वन सिक्स फोर फाइव वन ऐट ऐट फ़ोर टू के लिए कॉल सकते हैं
80, मुझे अपने फ़ोन नंबर नाइन फाइव ज़ीरो वन फोर ऐट सेवन फाइव टू नाइन फोर के लिए कोविड वैक्सीन प्रमाण पत्र डाउनलोड कर करना है
81, असहमत
82, सीखो
83, मेरा घर के पाच पाँच लोगों का नाम है लक्खी
84, गुनमन्नी
85, मिंटो पिंको
86, हगेन
87, भारत के पाँास राज्य का नाम है
88, असम मेघालय मणिपुर त्रिपुरा
89, बिहार
90, आजकल बादशाह परंपरा को इतना स्टिकली फॉलो नहीं करते हैं
91, पहले हम रोज सुबह प्रार्थना करते हैं और बचसों परंपरा को इतना नहीं मानते हैं
92, थोड़ा थोड़ा परंपरा तो सबको मानते है चाहिए ज़्यादा नहीं मनने से भी होगा लेकिन थोड़ा रक्षा तो सबको करना ही पाते है
93, मुझे कबडी खेल बहुत अच्छा लगता है बचपन से मैं जो इसकूल में पढ़ता है वो दोस्तों को साथ भी साथ में कबडी खेल खेलता है
94, मुझे कबाडी खेल इसलिए पसंद होता है क्योंकि वो खेल ज़्यादा लोग मिल के खेल रहा है इसलिए हम बहुत अच्छा लगता है
95, तो इस इस खेल हमने देखने और खेलने दोनों अच्छा लगता है
96, स्विंग के लिए सबसे अच्छा जगह लगता है मुझे सागर के बीच और नदी कि वो बहुत सुंदर है हम लोग तो बचपन में नदी में नहाता थे नहातेे थे दोस्तों के साथ
97, आजकल मैं स्विमिंग नहीं कठर हूँ क्योंकि मेरे पास ज़्यादा टाइम नहीं मिला है मेरे घर के बहुत पास नदी है नहीं है लेकिन थोड़ा दूर में है मेरे घर के पास एक होटल है वहाँ पे स्विमिंग पूल है
98, हमारे डिस्ट्रिक से इतना अच्छा प्लेयर नहीं है लेकिन असम में बहुत अच्छा प्लेयर है
99, वो हिमा दास रनिंग करती है लाभ लेना बर्गोहाए बॉक्सिंग करती है ओलंपिक खेल में भी उसको थर्ड प्राइस मिला हिमा दास भी बहुत कम्पटीशन में फास्ट होती है
100, केंद्र शासित प्रदेश के रूप में चंडीगढ़ राज्य स्तरीय चुनाव का हकदार नहीं है इसीलिए राज्य विधानसभा चुनाव नहीं होते हैं और यह सीधे केंद्र द्वारा नियंत्रित है
101, ब्राज़ील में बाल दिवस अपने माता पिता से उपहार प्राप्त करके बच्चों द्वारा मनाया जाता है
102, मैं एक्सवीच कहाँ खरीद सकता हूँ
103, आज बोलना मत
104, आपके कार्ट का आइटम बेटर चेटर कैशो कुकीज़ भंडार में नहीं है
105, शेवबॉश पास्ता और पिज़्ज़ा सॉस वापस करने की प्रक्रिया क्या है
106, नौ हज़ार रुपये मेरे डिफ़ॉल्ट एम स्वाइप खाते से मेरे अन्य लिंक किए गए खाते में ट्रांसफ़र करें
107, अेरे पेज़ाप ऐप वॉलेट से रिद्धि दीवान में छः हज़ार रुपये ट्रांसफ़र करें
108, फ़ोन नंबर आठ सात दो आठ शून्य दो तीन शून्य शून्य तीन एक दो शून्य सात दो और ओ टी पी का उपयोग करके कोविन पोर्टल पर लॉगिन करें
109, मेरे ई पी एफ़ ओ खाते से यू ए एन नंबर दो पाँच दो एक दो पाँच छः चार आठ छः दो सात के साथ सभी अस्वीकृत दावों की सूची बनाएँ
110, नौ
111, बचाओ
112, डायबिटीज के लिए हमारे गाँव में जो पॉपुलर रेबिडीज़ है वो है करेली का जूस
113, कम करने में मदद मिलती है और जीरे जीरे को भूनकर उसका जोस जीरा मसाला है वो रोज़ाना खाने से भी मधुमेह के साथ साथ पाचन तंत्र को भी सुधारने में मदद मिलती है
114, या नीम के पत्ते या जामुन के बीज का मिश्रण मेथी के दाने या जीरा मसाला
115, ऐसा है कि करे लिखा जो मधुमेह के लिए एक प्रमुख
116, प्रमुख घरेलू उपचार है इसे हर रोज नियमित रूप से पीने से
117, ब्लड शुगर को के स्तर को नियंत्रित करने में काफ़ी मदद मिलती है
118, दूसरा नीम के पत्ते नीम के पत्ते डायबिटीज में काफ़ी लाभकारी होते हैं
119, इन्हें पीस कर पानी में भिगो कर रोज़ाना खाली पेट खाने से ब्लड शुगर और डायबिटीज के लक्षणों को कम करने में
120, काफ़ी हद तक सहायता मिलती है जामुन के बीजों को पीस कर पानी में उसके उसका मिश्रण बना कर इसे रोज़ाना खाली पर
121, सुबह खाली पेट पीने से ब्लड शुगर के स्तर को नियंत्रित रखने में मदद मिलती है
122, मेथी के दानों को भी मेथी के दानों को रात भर भिगो कर रोज़ाना इसे कि रोज़ाना वो पानी पीने से मधुएं हैं या डायबिटीज़ के लक्षणों को
123, हाल के दिनों में एक दिलचस्प घटना है महाराष्ट्र के मुंबई शहर
124, इस परियोजना के माध्यम से मुंबई के लोगों को
125, समुद्री दृश्यों का आनंद लेने का अवसर मिलेगा और साथ ही नए रोज़गार
126, भी पैदा हो सकते हैं यह समय यह समाचार मेरे लिए काफ़ी रोचक है क्योंकि इससे प्रदेश के विकास
127, और यातायात के क्षेत्र में सकारात्मक परिवर्तन हो सकता है
128, इस प्रोजेक्ट के माध्यम से मुंबई के लोगों को बेहतर इन्फ्रास्ट्रक्चर और आरामदायक
129, संचार साधन प्रदान किए जा सकते हैं जो शहर की विकास में मददगार साबित हो सकते हैं
130, मुंबई शहर से जुड़ी हुई नई मुंबई विकास प्राधिकरण ने मुंबई खाड़ी के नीचे एक
131, निर्माणाधीन सड़कताल पर विमान की आधारशिला रखी है
132, इस प्रोजेक्ट का उद्घाटन एक महत्वपूर्ण कदम माना जा रहा है
133, जो महाराष्ट्र में पर्यटन और उद्योगों को बढ़ावा देने के लिए लिए महत्वपूर्ण हो सकता है इस विमान का नाम है सी हैरियर और यह जल और आकाश में यात्रा के लिए उपयुक्त होगा
134, यह प्रोजेक्ट नीलम भवन जो कि एक ऊँची इमारत है जहाँ आवासीय और व्यावसायिक जगह है के नज़दीक बनाया जा रहा है
135, यह निर्माण कार्य नवी मुंबई विकास प्राधिकरण द्वारा संचालित किया जा रहा है नीलाम भवन के पास सड़क नहीं होने के कारण
136, इस विमान को उच्चतम गुणवत्ता और सुरक्षा मानक के साथ बनाने का निर्णय लिया गया है
137, यह पहली बार है जब मुंबई के नीचे ऐसी सड़क तार बनाई गई है
138, और यह स्थानीय लोगों के लिए एक नई नए पर्यटन और मनोरंजन स्थल के रूप में विकसित किया जा सकता है
139, हाँ संंदाई हफ़्ते में एक बार ऑर्गनाइज किया जाता है संंदाई का मतलब है एक तरह का मार्केट और काफ़ी जगह पे इसे
140, साप्ताहिक साप्ताहिक सेल के नजरिए से देखा जाता है इसमें काफी अलग अलग प्रकार के व्यापारी अः सहभागी होते है जिसमें
141, जम जिसमें फार्मर्स होते हैं या फिर रिटेलर्स और वल्चरर्स होते हैं और जो जो ग्राहक हैं वो आमने सामने आकर जो मालिक है या जो व्यापारी हैं उनसे पसंदीदा चीज़ें खरीदते हैं
142, रायगढ़ ज़िले में पिछले कुछ वर्षों में कई महत्वपूर्ण विकास कार्य हुए हैं
143, हुआ होगा हालांकि यह परिणाम आधारभूत तौर पर ऐतिहासिक प्रभावों के
144, आधार पर भिन्न समुदाय के बीच भिन्न हो सकता है
145, जिनसे स्थानिक निवासियों को आराम और उपयोगिता मिली है
146, जिसमें से एक है सड़क और परिवहन सुविधाओं में आया हुआ सुधार
147, रायगढ़ जिले में सड़क नेटवर्क का विस्तार हुआ है और आपातकालीन परिस्थितियों के लिए बेहतर परिवहन सुविधाएं उपलब्ध हो गई है यह निवासियों को जगह जगह आसानी से पहुँचने और यात्रा करने में की सुविधा प्रदान करता है
148, प्रशासनिक सुविधाओं में भी सुधार आया है रायगढ़ ज़िले में सरकारी सुविधाएँ और प्रशासनिक से सेवाएँ काफ़ी मजबूत हुई है अब निवासियों को सरकारी योजनाओं का लाभ आसानी से मिलता है और प्रशासनिक कार्यों को सुविधाजनक तरीके से संपादित किया जाता है शिक्षा और स्वास्थ्य
149, काफ़ी कुछ सुधार किए गए हैं नए स्कूल कॉलेजेस और अस्पतालों के निर्माण
150, काफ़ी कुछ सुधार किए गए हैं नए स्कूल कॉलेजेस और अस्पतालों के निर्माण से निवासियों को
151, उच्चतर शिक्षा और स्वास्थ्य सुविधा सुविधाएं मिल रही है अः ऐतिहासिक घटनाओं के आधार पर कई बार विशेष समुदाय के निवासियों पर
152, काफ़ी कुछ प्रभाव होने हुआ हो हुआ होगा इसे ध्यान में रखते हुए हम य कह सकते हैं कि
153, उनकी सामाजिक आर्थिक और सांस्कृतिक जीवन पर भी उसका प्रभाव ज़रूर
154, रायगढ़ जिले में कई स्थानिक शिक्षा और अध्यापन के अवसर
155, ये अवसर रायगढ़ ज़िले के समग्री विकास और ग्रोथ में महत्वपूर्ण योगदान करते हैं और महत्वपूर्ण भूमिका निभाते हैं
156, उपलब्ध है रायगढ़ ज़िले में कई सरकारी और निजी स्कूल हैं
157, जो विभिन्न शैक्षिक पाठ्यक्रमों को प्रदान करते हैं
158, ये स्कूल बुनियादी शिक्षा से लेकर उच्चतर माध्यमिक और स्नातक स्तर तक की शिक्षा प्रदान करते हैं
159, जिले में कई कॉलेज और महाविद्यालय भी है जो विभिन्न विषयों में स्नातक और स्नातकोत्तर कोर्स प्रदान करते हैं
160, ये उच्च शिक्षा के अवसर प्रदान करते हैं और युवाओं को उनकी रुचियों और क्षमताओं के अनुसार करियर चुनने में मदद करते हैं
161, व्यवसायिक प्रशिक्षण केंद्र भी जिले में मौजूद है
162, जो नौकरी के लिए तकनीकी कौशल और व्यावसायिक
163, प्रशिक्षण प्रदान करते हैं ये केंद्र छात्रों को अच्छे रोज़गार के अवसर प्रदान करके उनके और साथ ही
164, साथ ही ज़िले के सामाजिक विकास में मदद करते हैं शिक्षा के ये
165, रायगढ़ में कई सारे दर्शनीय स्थल हैं जो विज़िटर्स
166, के लिए ज़्यादा प्रसिद्ध है
167, इन दर्शनीय स्थलों की विशेष था उनका ऐतिहासिक महत्व
168, स्थानिक सांस्कृतिक महत्व और प्राकृतिक सौंदर्य है जो इन्हें पर्यटों पर्यटकों के लिए रोचक और महत्वपूर्ण बनाते हैं
169, ज़रूर देखना पसंद करेंगे उसमें से एक है रायगढ़ कि़ला
170, जो कि महाराष्ट्र का एक प्रमुख पर्यटन स्थल है और प्रमुख आकर्षण है इस किले का
171, निर्माण जो है वो मराठा साम्राज्य के महानायक छत्रपति शिवाजी महाराज ने किया था
172, और ये उनकी राजधानी थी इसे उसकी विशेष वास्तुकला ऐतिहासिक महत्व
173, और स्थानीय सांस्कृतिक महत्व के लिए जाना जाता है दूसरा है जमजीरा किला
174, जो रायगढ़ जिले में स्थित एक समुद्री कि़ला है और प्रसिद्ध है
175, इस किले का निर्माण आदिलशाही राजवंश के शासकों ने किया था इसका इसकी विशेषता उसकी समुद्री स्थिति किले में की गई रचना
176, और प्राकृतिक सौंदर्य में है अगला है पलोसीा पालोसी गणपति मंदिर जो कि एक प्रमुख धार्मिक स्थल है
177, इस मंदिर में भगवान गणेश की पूजा और आराधना की जाती है इसे धार्मिकता आस्था और वास्तुकला
178, मेरे पहले संग्रहीत किए गए स्टैाम्प एक छोटी सी सांगठनिक
179, मेरी प्राकृतिक जगत के प्रति अलिचित प्रेम को याद दिलाता है
180, उनकी मूर्तिमता और अलभूत रंगों ने मुझे धातुओं की विविधता और
181, पृथ्वी के विभिन्न पहलुओं पहलुओं का महत्व समझने में मदद की है
182, आज भी यह पहले संग्रहीित तत्व मेरे लिए अपूर्णीय मूल्य रखते हैं वे मेरे जीवन के एक महत्वपूर्ण किनारों की याद दिलाते हैं और मुझे
183, मेरी पुरानी पसंदीदा चीज़ों और चीज़ों और रुचियों को आबाद करने का एहसास दिलाते हैं
184, पद्धति वाली प्रोफ़ाइल बनाने वाले देशों के स्टाम्प थे उन्हें इकट्ठा करते करने के समय मुझे काफ़ी गर्व महसूस हो रहा था
185, क्योंकि वह मेरे लिए पहली बार किसी ऐसी कला रचना को अनुभव करने का मौका था आज यह संग्रह मेरे लिए एक
186, स्मारक की तरह बना हुआ है जो मुझे मेरी संगठनात्मक शक्ति और संग्रह करने के आदत की याद दिलाता है
187, मेरे पहले संग्रहीित किए गए सिक्के विदेशी मुद्राओं
188, में से एक एक है जो मैंने एक यात्रा के दौरान प्राप्त किए थे
189, वे मेरे लिए एक यात्रा का प्रतीक है और मेरे द्वारा अनुभव की गई सांस्कृतिक विविधताओं को याद दिलाते हैं
190, वे मुझे यात्रा के यात्रा से जुड़े सुंदर यादों को उजागर करते हैं और मेरी दुनिया के प्रति दृष्टिकोण को विस्तृत करते हैं
191, पहले संग्रहीत पत्थर मेरे द्वारा एक पहाड़ी पर ढूंढे गए थे या एक पहाड़ी पर मुझे मिले थे
192, वे मेरे लिए प्राकृतिक सौंदर्य की प्रतीक के रूप में हैं और
193, आश्रम में विभिन्न मंदिर भी है और ध्यान और आध्यात्मिक राहत के लिए एक बहुत अच्छी जगह है
194, स्तन कैंसर का वर्गीकरण अलग मानदंडों के अनुसार विभिन्न जातियों के स्तन कैंसर को विभाजित करता है और अलग उद्देश्य की पूर्ति करता है
195, क्या मैं जान सकता हूँ अभी समय क्या हो रहा है
196, मेरी किराना सूची बढ़ाो
197, मेरी वस्तुओं की सूची से दादिस आटा गोंद लड्डू हटाएँ
198, मेरी भुगतान स्थिति सफल दिखती है हालाँकि बोम्बूचा आम टर्मेरिक कम्बूचा
199, टाटा कॉफी ग्रैंड फ़िल्टर कॉफी और फ्म मेड खखोनथ कैंडी वाले मेरे ऑर्डर की अभी पुष्टि नहीं हुई है
200, पिछले चौबीस घंटे के लिए मेरा लेन देन इतिहास खोलें और संपर्क रोशनी डिडारिया को म्यूट करें
201, मुझे कुश मावडा से लेन देन का इतिहास बताएँ
202, क्या आप फ़ोन नंबर छः दो पाँच चार पाँच तीन शून्य पाँच एक एक आठ के लिए एन एस पी के सभी एन एस पी पर सबमिट किए गए नवीनीकरण छात्रवृत्ति आवेदनों की सूची बना सकते हैं
203, मुझे यू ए एन नंबर आठ छः सात पाँच चार चार छः सात आठ पाँच पाँच चार के साथ अपने भविष्य निधि खाते के लिए अपना ई पी एफ़ ओ पासबुक बैलेंसक चेक करना है
204, पालन
205, एक
206, एक मार्च तेईस मार्च एक जून दस सितमबर
207, पाँच अक्टूबर
208, साबरकांठा
209, अरवल्ली जूनागढ़ द्वारका सूरत
210, पहले के स्मार्टफोन के फीचर्स उतने अच्छे नहीं थे आज उसी प्राइस के मोबाइल बहुत ही मॉडर्न फीचर्स के साथ आते हैं
211, अभी नेटवर्क कनेक्शन का इशू पहले के मुकाबले बहुत ही अच्छा है अब अब पहले जितनी दिक्कतें नहीं होती अभी मैं जियो सिम कार्ड यूज़ कर रहा हूँ और महीने के साढ़े तीन सौ से चार सौ रुपये खर्च होते
212, टेलीकम्युनिकेशन सिस्टम में बहुत ही विजिबल चेंजेस आ गए हैं अब अब जो गाँव गाँव में मोबाइल के टावर्स दिखाई देते हैं और अब जो कनेक्टिविटी है वो हर जगह पहुँच गई है आज बहुत ही रिमोट एरियाज़ में भी इंटरनेट कनेक्टिविटी उसकी वजह से कभी
213, काफ़ी इम्प्रूव हुई है
214, डे टु डे बेसिस बेसिस पर तो मैं व्हाट्सएप और टेलीग्राम जैसे मैसेजिंग ऐप्स का यूज़ करता हूँ व्हाट्सएप
215, की मीडियम से मैं अपनी कॉलेज के स्टूडेंट्स के साथ आसानी से कम्युनिकेट कर सकता हूँ और उन्हें स्टडी मटेरियल्स भेज सकता हूँ तो इस तरह से काफ़ी फैसिलिटेट हुई है मेरी लाइफ
216, स्टैम्प्स कॉइंस और रॉक्स ये सब कलेक्ट करने से एक तरह से आप हिस्ट्री का रिकॉर्ड रख सकते हैं और और हिस्ट्री को समझने में इसका एजुकेशन वैल्यू बहुत ही ज़्यादा है
217, हाँ यहाँ के न्यूज़ पेपर्स में शनिवार को एक एक सप्लीमेंट अलग आती है जो स्पेसिफिकली बच्चों के लिए होती है
218, पुलिस ने कार्यक्रम स्थल के बाहर सत्ताईस वर्षीय पुरुष पर मादक पदार्थ रखने का भी आरोप लगाया
219, इसकी सीमा ओडिशा झारखंड बिहार सिक्किम और असम जैसे भारतीय राज्यों से भी मिल लगती है
