id,ref
37,બે તારીખ બે તારીખ અગિયાર તારીખ ઓગણીસ તારીખ તેવીસ અને તારીખ અઠીયાવીસ
38,હું થોડા સમય પેલા મારા માતા પિતા સાથે દ્વારકા ફરવા માટે ગઇ તી ત્યાં બસ સ્ટેશન પર ખૂબ જ ભીડ હતી જેના કારણે ભીડમાં હું ખોવાઇ ગઇ એટલે કે મારા માતા પિતાથી અલગ પડી ગઇ
39,અને હું ખૂબ જ ગભરાઇ ગઇ હતી અને હું રડવા લાગી ત્યાં મને એક ભાઇ મળ્યા તેમણે મને પૂછ્યું કેમ રડે છે તો મેં તેમને રડતા રડતા કહ્યું કે હું મારા માતા પિતાથી અલગ પડી ગઇ છું
40,એમને મને શાંત કરી મું રડતી તી તે મને ચૂપ કરાવી અને મારા માતા પિતાનો સંપર્ક કરાવ્યો આ ઘટના મારા માટે એક યાદગાર ઘટના છે
41,હેલ્લો
42,હા હું સાડી રૂપરંગ સાડી સેન્ટરમાંથી બોલું છું બોલો બેન
43,હા હું કામીનીબેન જ બોલું છું બોલો
44,હા મેડમ યાદ તો છે બોલો તમે આગળ
45,કયા કલરની સાડી હતી તમને યાદ છે
46,બાંધણીની સાડી હતી એમ
47,તમે કોણ કોણ આવ્યા હતા
48,તો તમારી સાડીમાં સુ કંઇક કઈ પ્રોબ્લેમ થઇ છે
49,એટલે એકલો લીલો કલર જ હતો કે બે ત્રણ કલર મિક્સમાં હતા
50,તે તમારે સુ કરવું છે
51,હા સાડી તો બદલી આપવામાં આવે જ છે પણ એમાં બ્લાઉઝ પીસ હતો ખરો
52,સીવડાવા આપી દીધો એમ તમે એમને
53,હા તો પછી તમારી જોડે તે સાડીનું બિલ છે ખરું
54,તો તમે બિલ હસે તો જ બેન તમને એ સાડી બદલી આપવામાં આવશે
55,તો તમારી હશે ને
56,તેની કિમ્મત શું હતી સાડીની તમને યાદ છે કઈ
57,હા એટલે એનું તો બિલ તમને આપ્યું જ હશે તો બિલ હશે તો જ તમને સાડી બદલી આપવામાં આવશે
58,હા તો તમે બિલ તમે જ્યારે બિલ લઇને તમારી સાડી લઇને આવો ત્યારે તમને બદલી આપવામાં આવશે
59,હા તમે બે થી ત્રણ વાગ્યા સુધીમાં ગમે ત્યારે કારણ કે ત્યારે અમારે ગરાગોની થોડી અવર જવર ઓછી હોય છે એટલે તમે ત્યારે આવી શકો છો
60,એના પછી ટાઇમ એ તમારે મેર પડતો હોય તો આવો ખરા ત્યાં ગરાગી કદાચ વધારે પણ હોય શકે પછીના ટાઇમે
61,હા બદલી આપશું
62,ના એ કલર તો નહિ જ જાય પણ એક જ તમે જોઈ તમને પસંદ આવે તે સાડી તમે લેજો કલર તો નહિ જાય એ તો ગેરંટી આવશે
63,ના ના એ તો અમે તમને ખાતરી આપીએ છીએ હવે એવું નઇ થાય હવે એવી ભૂલ અમારાથી નઇ થાય
64,હા તમે આવો એના પેલા તમે મને કોલ કરી દેજો
65,અને હા બેન તમને એક વાત કઉં કે તમે જે તે સાડી બે હજારમાં ખરીદી તી ને હવે તમે બીજી સાડી ખરીદો તો એમાં તમારે થોડા પૈસા વધારે આપવાના થશે તો ચાલશે ને તમને
66,હા કોઇ અને જો તમને પાછા મ લેવાના તમારે થશે તો એ તમને નહિ મળે બેન તો હું તમને એ ત પણ તમને કઈ દઉં
67,હા
68,હા બાય
69,હા તમારો પણ
70,પશુવોની સંભાળ રાખવા માટે પ્રાકૃતિક અને જૈવિક પદ્ધતિયોં ઘણી બધી હોય છે જેમ કે
71,રોગિશ પશુઓને અલગ રાખવા જોઈએ રોગ પ્રતિકારક રસી આપવી જોઈએ જેમાં પસુઓમાં ચેપી રોગ ન આવે તે માટે નો રસી આપવી જરુરી છે જેથી રોગચારો ફાટી ફાટી નીકડે ત્યારે પશુઓને એવા રોગ થી બચાવી સકાય રસી થી વિગત કોઠામાં દર્શાવેલી છે જેમ કે
72,આપડે પશુઓમાં અંતર પરબજીવીની હાજરીથી તેના સ્વાસ્થ ઉપર ઘણી અસર થાય છે
73,ખોરાક માં ઘટાડો જાડા પેટ ફૂલી જઉં બેચેની રુવાટી
74,ખરવી વગરે લક્ષણો જોવા મડે છે માટે આપણે પશુંઓ ની સંભાળ રાખવા માટે ભારતના
75,દેશ માં અલગ અલગ પ્રકારની જે પ્રકુત્રિક અને જૈવિક પદ્ધતિઓ છે તેનો સારી રીતે ઉપયોગ કરવો જોઈએ જેથી
76,પશુઓમાં કોઈ પ્રકારના રોગ થતા નથી અને તેમની સાળ સંભાળ સારી રીતે રાખવી જોઈએ
77,અને આપડે જ્યારે વાત કરિયે કે આપડા ઘર માં વડીલો હોય તો વડીલો હમેશા કેહતા હોય છે કે ગાય પાડવી ખુબ સારી બાબત છે કારણ કે ગાય
78,એક આપડે આપણા દેશમાં એને માતા માનીએ છીએ અને ગાય જે છે
79,તે એને રાખવાથી તેના દૂધ પીવાથી ઘણા બધા રોગો નથી થતા અને એના ગૌમૂત્ર મા પણ ઘણી બધી એવી તાકાત છે જે કેન્સર જેવી ગમ્ભીર બીમારીને પણ મટાડી શકે છે
80,તમે તેને તમારા ટ્વિટર ફીડ ફેસબુક પેજ અથવા ઇન્સ્ટાગ્રામ સ્ટોરી પર પોસ્ટ કરી શકો છો જેથી કરીને વ્યુઝ વધે
81,હા ઘણા એવા લોકો હોય છે કે જેમનું પૂરું પરિવાર ખેતીમાં હોવા છતાં તેઓ તેમાં કામ કરવા માગતા નથી કારણ કે તેઓ ખેતીમાં અને ખેતી કરવામાં તેમજ ખેડૂત તરીકે પોતાનું જીવન ગુજારવામાં રસ ધરાવતા નથી
82,તો મારું એવું માનવું છે કે જે લોકોની આર્થિક પરિસ્થિતિ ખરાબ હોય છે જેઓ પોતાના સંતાનોને તેમજ પોતે સારું ભણતર અને સારો અભ્યાસ કરી શકતા નથી
83,તે લોકો માટે જીવન ગુજારવાનું એકમાત્ર સાધન ખેતી હોય છે તેઓ ખેતીના આધારે જ તેઓ તેમની જીવન જરૂરી વિતાવતા હોય છે
84,ઘણા લોકો એવા પણ હોય છે કે જેમની પાસે જમીન સારી હોય છે તો તેઓ ખેતી દ્વારા પણ નોકરીયાત કરતાં વ્યક્તિઓ કરતાં પણ સારું જીવન ગુજારી શકે છે
85,ખેતી કરવી તે પણ કંઈ નાનું મોટું કામ નથી તે પણ નોકરી કરવા જેવું જ એક સાહસી કામ છે તેમાં ગમ વ બઉ બધા દુખ પણ વેઠવા પડે છે અને બઉ બધું પણ કંઈ તેમણે કરવું પડે છે જેટલી મહેનત નોકરી કરવામાં તેમને કરવી પડી છે તેટલી જ મહેનત તેમને ખેતી કરવામાં પણ કરવી પડી છે
86,છેલ્લા ચાર વર્ષ દરમિયાન મે ઓક્સિજન દ્વારા જે રેસ્ટોરન્ટને નાણાં ચૂકવ્યાં છે તેની યાદી બતાવો
87,ડાબું
88,મારું કોવિન રસીકરણ પ્રમાણપત્ર આઠસો સિત્તેર ચારસો બાસઠ ચારસો સાત પિસ્તાલીસ મોબાઈલ નંબરનો ઉપયોગ કરીને મેળવી લો
89,મેહસાણા જિલ્લામાં અનેક ઐતિહાસિક સ્થળો આવેલાં છે જેવા કે મંદિરો ઐતિહાસિક વાવ વગેરે જેવા કે મોઢેરાનું સૂર્ય મંદિર
90,બહુચરાજીમાં બહુચર માતાનું મંદિર વાલમ ગામમાં ઐતિહાસિક વાવ ઊંજામાં ઉમિયા માતાનું મંદિર
91,તારંગાની ટેકરીઓ મંદિરો ધરોઈ ડેમ વડનગરમાં હાટકેશ્વર મહાદેવનું મંદિર
92,તાનારીરી વડનગરનું કીર્તિ તોરણ શર્મિષ્ઠા તળાવ સિમંદર સ્વામી જૈન મંદિર બહુજ મઠ અને પ્રાચીન કાળની વસ્તુઓ વડનગરમાં
93,ઉંચાઈ રાજ મહેલ મેહસાણા તિરુપતિ નેચરલ પાર્ક વિસનગર વગેરે ઐતિહાસિક સ્થળો આવેલા છે
94,જે ખૂબ જ પ્રખ્યાત છે અને નવરાશના સમયગાળા દરમિયાન લોકો આ સ્થળોની મુલાકાત લેવા જતા હોય છે
95,જેથી ઇતિહાસની માહિતી પ્રાપ્ત થઈ સકે છે અને હા કેટલાક એવા સ્થળો છે કે
96,જ્યાં જોવા માટે જતા પહેલા પરવાનગી લેવી પડે છે અને ફી પણ લેતા હોય છે અને કેટલીક જગ્યાએ પરવાનગીઓ વિના જઈ સકાય છે આપણને એવા ઐતિહાસિક સ્થળોની મુલાકાત લઈએ તો પ્રાચીન સમયમાં
97,કેવી સંસ્કૃતિ હતી અને હાલની સંસ્કૃતિમાં કેટલું નાશ થયો છે તેથી જાણકારી પ્રાપ્ત થાય છે
98,ચાલુ
99,બે હજાર પાંચમાં તેણે વિપુલ કે રાવલે લખેલી ધાર્મિક માન્યતા આધારિત ફિલ્મ ઈકબાલમાં ટૂંકી ભૂમિકામાં અભિનય કર્યો હતો જ્યાં તેણે પોતે પોતાની ભૂમિકા ભજવી હતી
100,હલો
101,હા જી સર કોણ બોલો છો
102,હાંજી સર
103,હું ભગવતીબેન બોલું છુ ડોક્ટર ભગવતીબેન બોલું છુ
104,હા ભઈ હું જો એક વસ્તુ કવ છુ કે તમે એમ ફોન ઉપર વાત કરો અને એક તમે ત્યાં આવો તો
105,પેટની આપડે છે ને પેલા તપાસ કરીશું અને પેટની તપાસ કર્યાં પછી અગર આપડાને એવું લાગે કે તમારે એક્સરો કરવાનો છે કે પછી સોનોગ્રાફી કરવાની છે
106,તો આપડે સોનોગ્રાફી કે એક્ષરો કરાવી નાખીશું કે પછી ક્યાય પણ તમે એક્ષરો કરાવ્યો છે
107,અચ્છા ઓકે અને
108,ઓકે
109,હ
110,અચ્છા તમારો એમ આર આઈ નો રીપોર્ટ મને મોકલી શકશો અગર તમે એરએમ એમ આર આઈ નો રીપોર્ટ મને મોકલો તો હું એમાં તમારું
111,કેટલા કાઉન્ટ્સ ઘટે છે અને તમારે બી ટ્વેલ કેટલુ છે અને એના બ્લડના રીપોર્ટ કરાયા હોય તો બી ટ્વેલનો પછી સી બી સી નો એ બધા જે બ્લડના રીપોર્ટો છે એ પણ તમારા હોય તો એ પણ તમે મને વોટસપ કરસો તો શું છે કે હું એમાંથી જોઇ શકું
112,અને મને ખબર પડે કે તમારે બીજો કયો રીપોર્ટ કરવાનો છે તો એ રીપોર્ટ કરીએ તો એના આધાર ઉપરથી ખબર પડી જશે કે તમને કઈ બીમારી છે એમ
113,હા હા તમે તમે મોકલી દો હું જોઈ લવ છુ અત્યારે જ અને હું અત્યારે જ તમને ફોન ઉપર જ કઈ દવ છુ કે તમને શું પ્રોબ્લેમ છે અને કેવી રીતના કયો રીપોર્ટ કરવા તમારે હોસ્પિટલમાં આવાનું છે એમ
114,હા બેન ફાઇલ મોકલી દો
115,હા હા હું જોવ છુ એક મિનીટ હા હા તમારે છે ને આમ તો જો એમ અર એ માં અને સી બી સી માં જે તમારા સીબીસીમાં જે તમારા જે બ્લડ નો કાઉન્ટ્સ છે એ તમારે બ્લડ તમારે
116,તમારે પાંચ અ ટકા જ બ્લડ છે તમારા શરીરમાં પેલો પોઇન્ટ એ છે કે તમારે ખૂન નથી
117,બીજું કે તમારું બી પી છે ને એ તમારું હાઈ લેવલનું થઇ ગયું છે એટલા માટે જ તમને છે ને બળતરા અને એ બધું થાય છે
118,અને ત્રીજું જે છે એ આ એમ આર આઈનો જે આપડે રિપોર્ટ જોયો છે એમાં તમારે જે આતરડા છે એ આતરડામાં સુજન છે અને આપડે કીડનીની એક આપડે રીપોર્ટ
119,કરવો પડશે કીડનીનો એમ આર આઈ કરવી પડશે તો જેમાંથી આપડાને ખબર પડે કે કીડનીમાં કયાં સુધીનું સુજન થયેલું છે બરોબર
120,સર આ અમે આ પેટના સ્પેશિયાલિસ્ટ છીએ અને પેટનું આખું જે પણ હોય એ આમાં એમ આર આઇમાં બધું બતાવી દીધું છે અને એક નોર્મલ ડોક્ટરને તમે બતાવ્યું હતું એટલા માટે છે ને અમણે બધું જોઇ અને રેપોર્ટ પ્રમાણે કશું કીધું નઈ
121,અને મેં તમારા એમ આર આઈ ઉપરથી અને આ તમારા બ્લડના જે રીપોર્ટ છે એના ઉપરથી જ હું તમને કવ છુ
122,કે તમને આ વસ્તુ છે અને એના સિ અ શિવાય તમને એક વાત કવ છુ કે તમે હોસ્પિટલમાં આવો અને તમારું હું એક
123,એમઆરઆઇ બીજું કીડનીનું કરાવશું તો કીડનીમાં કયા જગ્યા ઉપર સુજન છે એ બધું જ તમારે એમાં
124,જીણું જીણું બધું જ તમારું ત્યાં આઇ જશે એટલે તમને આગળ દવા કેવી રીતે કરવાની ને એનો રસ્તો મળી જશે ભાઈ
125,હા હા સાચી વાત છે પણ જો એક વસ્તુ છે કે આપણે કોઇપણ એવી રીતે ના ચેક કર્યા વગર આપડે દવા આપી દઈએ અને કોઇ એની રીએકશન થયું કે સાઇડ અસર થઈ તો ભાઈ પ્રોબ્લેમ વધી જાય હા ઘરગથ્થું ઈલાજ કવ છું તમને કે તમે હિંગ પેટ ઉપર
126,પેટ ઉપર લગાવી દેજો તો જેનથી છે ને તમને થોડી સા રાહત થશે અને અને લીંબુ પાણી પીશો
127,તો જેમાંથી તમને જે પેટની બળતરા છે ને એ પણ ઠંડક થશે પણ દવાખાને તો તમારે આવું તો જરૂરી જ છે રિપોર્ટ તો કરાવવો જરૂરી છે રિપોર્ટ કરસો તો સુ છે કે તમારી સુજન ઓછી થશે
128,હા ભાઈ પણ એ એમ આર આઇનો રિપોર્ટ એ તમારા છાતી નો અને પેટ સુધી અ પેલા એના સુધીનો જ હતો પેટ સુધીનો જ
129,આપડે આંતરડાની અંદરનો જે છે એ સુજન અને જે તમારા કિડનીમાં જે સમસ્યા છે એના ઉપરથી તમારા પેટમાં દુખવાનું કારણ અમે બતાવી શકીસુ ભાઈ
130,કાલે જ આવી જાવ યા તો આજે સાંજે આવી જાવ છ વાગ્યાનો ટાઈમ આપુ છું સાંજે છ વાગ્યે આવશો તો તમારો રિપોર્ટ કરી લઇએ અને સીધો તમને સવારમાં એની દવા ચાલુ થઈ જશે
131,આજે સાંજે એવું કરો કે આપડે સ્પેશિયલ કેસમાં તમને લઇ લઇએ અને સાંજે આઠ વાગે આયી જાવ
132,આપડે બોપલમાં હું સાઉથ બોપલમાં રવ છું અને ત્યાં જ મારું ક્લિનિક છે
133,સિદ્ધિવિનાયક ક્લિ અ ક્લિનિક છે મારું અને ત્યાં આવી જજો તો ત્યાં બધું થઈ જશે બરાબર તમારું નામ લેસો અનિલ ભાઈ અને મને મેડમ એ કીધું છે તો થઈ જશે તમારો રિપોર્ટ બરાબર
134,ઓકે
135,કૃપયા આઈ સી આઈ સી આઈ પોકેટ્સમાંથી રૂપિયા નવ સોનું માસિક એસ આઈ પી પેમેંટ અધિકૃત કરો
136,અમારા શહેરની અંદર આ પ્રકારની કોઈ એજન્સી કે કોઈ કંપની કે એવું કોઈ સે ની
137,પણ હા ટ્રાવેલ્સ માટે પ્રવાસન માટે જે લક્ઝરીસ બસો હોય છે તેની એજન્સીઓ હોય છે
138,તે સ્કૂલ પિકનિક કોલેજ પિકનિક અથવા તો કોલેજ ટુર એ પ્રકારની આયોજન કરતી હોય છે એના થી જાણ કરસુ પણ પ્રવાસન કંપની પ્રોપર ઓફિસ કે એવું કાંઈ નાનકડા શહેરમાં એવું કાંઈ છે ની
139,તો એ જ કે લક્ઝરી દ્વારા પણ પ્રવાસન થાય છે અને એ એજન્ટ હોય છે લક્ઝરી થ્રૂ એક એ પ્રકારની વ્યવસ્થા હોય છે બાકી કોઈ પ્રવાસન કંપની અમારા શહેરમાં છે નઈ
140,ભારત ઓસ્ટ્રેલિયા જાપાન શ્રીલંકા અને અમેરિકા
141,હાલ સો મિલીલિટર બાસ્કીન રોબીન્સ ચોકલેટ આઈસક્રીમ કઈ કિંમતે વેચાય છે
142,મોરબી જિલ્લામાં તો લગભગ હિંદુ તહેવારો મુજબ અં ઇસ્લામ ધર્મ મુજબ જે જે તહેવારો છે તે મોસ્ટ ઓફલી બધાને જ ઉજવાય છે ક્રિશ્ચનના પણ તહેવારો ઉજવાય છે અં
143,સૌથી અં વધુ તેવાર ઉજવાતો હોય તે લગભગ તો નવરાત્રિ જ છે એના બાદ દિવાળી છે
144,અં નવરાત્રિમાં નઉ દિવસનો જે રંગમંચ ઉપર જે ખેલૈયાઓ નાચે છે તે જોવાનો અનેરો આનંદ છે રમવાનો એથી અનેરો આનંદ છે અં હોડીમાં જે હોડીમાં જે રંગબેરંગી ગુલાલ સાથે રમવાનો નાના અ ફૂલકાઓ
145,જે એકબીજાઓ સાથે ખબર નથી પડતી આપણને કે ક્યા ક્યા કલર ઉપયોગ કરવો જોએ એ કલર સાથે પણ રમે છે અને એ જે એમની યાદો બનાવે છે તે
146,ખરેખર બીરદાવાને લાયક છે એ બાકી ઘણા બધા તેવારો એના સિવાય મકર સક્રાંતિ છે
147,અં જન્માષ્ટમી છે જે એં ધામધૂમથી ઉજવાય છે અં મોરબી જિલ્લામાં
148,એના સિવાય રક્ષાબંધનનો તેવાર અં ઇસ્લામ ધર્મના ઇદ બકરી ઇદ
149,અ મહોરમ વગેરેઓને તે પણ અ આનંદ ઉઠાવે છે એમના રીતિ રિવાજો મુજબ કાર્ય કરે છે અ નાતાલની પણ લગભગ ઘણી બધી જગ્યાઓ ઉપર ઉજવણીઓ થતી રેતી હોય છે અં
150,બુદ્ધપૂર્ણિમામાં બુદ્ધપૂર્ણિમાન દિવસે દાંડિયા રાસ હોય છે અ એ સિવાય શરદ પૂર્ણિમાની ઋતુઓનો
151,અ એ પણ ઉજવામાં આવે છે અને સૌ સાથે મડીને પોતપોતાના તહેવારો ઉજવે છે
152,અને
153,સુરેસ રમેસ રાકેસ રાજેસ મહેસ
154,હું હાલમાં ઘડિયાળ રીપેરિંગનું કામ કરું છું અને એ મારે માટે એક ગૌરવસાલી સિધ્ધી એ છેકે અત્યારે જૂનામાં જૂની જે ઘડિયાળો પહેલની છે એને પણ હું આજે રીપેર કરી સકુ છુ
155,નૈનીતાલમાં શિયાળાની મોસમ નવેમ્બરના મધ્યમાં શરૂ થાય છે અને મધ્ય માર્ચ સુધી ચાલે છે
156,મેથ્યુ ટીસેઈર કોકોનટ સીરપ અને ફ્રેશો જીંજર તાજા નહોતા
157,નમસ્તે હું કલતક સમાચાર ચેનલમાંથી પત્રકાર અંજલિ વાત કરું છું આપણે નવીનતમ હવામાન અપડેટ કરવા માટે અમારી સાથે અમારા હવામાન શાસ્ત્રી પ્રિયાજી પટેલ છે
158,હા પ્રિ યા જી અગામી સપ્તાહ માટે હવામાન ની દર્ષ્ટિ એ આપને શું આશા રાખી શકીએ તમે અમને જણાવો જેથી આ માહિતી અમે અમારા દર્શકો સુધી પોચાડી શકીએ
159,હા પ્રિયાજી બરાબર તો હવે આવકારદાર પરિવર્તન જેવું લાગી રહયુ છે હવે તમારે તાપમાન વિશે શું જણાવું છે
160,કોઈ નોંધપાત્ર હવામાન અને ઘટના તેમ જ ચેતવણી વિશે આપનું શું જણાવું છે
161,હા પ્રિયાજી હવામાન અપડેટ માટે આપનો ખુબ જ આભાર આગળ એક આશાસ્પદ સપ્તાહ જેવું લાગી રહ્યું છે પરંતુ અમે એક વિકાશીલ પદ્ધતિ સાથે કોઈ પણ સંભવિત ફેરફાર સાથે જોડાયેલા રહીશું
162,જી પ્રિયાજી દર વખતના જેમ જ આપની આપેલી માહિતી સારી અને સાચ્ચી એવી નીકળે છે
163,તેમજ કોઈપણ જાણ હોય તો તમે અમને માહિતી આપતા રેહજો જી આવી અગત્યની માહિતી જણાવા બદલ આપનો અભાર
164,જી પ્રિયા જી આપનો ખુબ જ અભાર અમને આવી સચોટ માહિતી જણાવા બદલ
165,મેં દીભા પેરી પેરી ચિપ્સ અને દીભા લેમન જીંજર ટીનો ઓર્ડર આપ્યો છે પણ મારે તેની ડિલિવરી પંદર કલાક પછી જોઈએ છે
166,મેં આકસ્મિક રીતે એકાઉન્ટ નંબર ત્ર્યાંસી બ્યાંસી એકાવન અડતાલીસ બાવન અણસઠ ચોવીસ સિત્યાસીને બ્લોક કર્યો હોય એવું લાગે છે તો કૃપયા એને અનબ્લોક કરજો
