id,ref
48,तुम्ही अर्ज क्रमांक जीपी दोन शून्य एक नऊ तीन सहा आट नऊ दोन शून्य आट सहा शून्य नऊ चार चार आणि जल्मतारिख एकवीस दोण दोण शून्य दोन दोन असलेल्या वापरकर्त्यासाठी एनएसपीवर भरलेला नवीन शिष्यवृत्ती अर्जाची यादी करू शकता का
49,नमस्कार आपला प्रश्न खरंच खूप चांगला आहे आत्ता जर आपण बघितलं तर सध्याच्या
50,वेळेला नद्या जंगल डोंगर टेकड्या समुद्र शेती माती याच्यामदे बराचसा बदल झालेला आहे ज्याच्यामदे भारतामदे असलेलं बरंचसं प्रदूषण आहे मं हे जमिनीचं प्रदूषण असेल किंवा हवेचं प्रदूषण असेल पाण्याचं प्रदूषण असेल
51,त्याच्यामदे जर आपण बघितलं वेगवेगळ्या कंपन्यांमद्दे रॉ मटेरियल असेल किंवा मग खराब कंपण्यांचं केमिकलयुक्त खराब पाणी असेल त्याच्यामदे बऱ्याचशा नद्या खराब होतायत आता नद्यांचं पाणी बऱ्याच वेळेला शेतीसाठी वापरलं जातं
52,त्यामुळं त्या शेतीमदे जर आपण बघितलं तर वेगळे वेगळं केमिकलयुक्त शेती झालेली आहे त्याच्यामुळं बऱ्याच वेळेला पिकाचं वगरे बरंच नुकसान होतं त्याच्यामदे डोंगर टेकड्या जर आपण बघितल्या तर सध्या जर आपन बघितलं
53,तर रस्ते बनवण्यासाठी बऱ्याच वेळेला डोंगर डोंगर अशे बरेच बरेच अशे डोंगर खोदले जातात त्याच्यामुळं पर्यावरणाचा ऱ्हास होईल जवळ जवळ
54,त्याच्यामदे त्याच्यामदे डोंगर डोंगराची माती काढली जाते झाडं तोडली जातात त्याच्यानंतर झाडं तोडल्यानंतर ते झाडं वेगवेगळ्या कंपन्यांसाठी ते लाकू लाकूड किंवा स्मशानभूमींसाठी ते लाकडे यूज केलेल्या जातात
55,अशे बरेचशे समुद्रामदे जर बघितला तर आपन बऱ्याच ठिकाणी बघितले बरूचशे समुद्रकिणारे बरेच अशे घान झालेले आहेत
56,ज्याच्यामदे आपन ज्या ज्या वेळेला फिरायला समुद्रकिन्यावर जातो त्या त्यावेळेला जर आपन बघितलं तर त्या तिथेच बॉटल्स तिथेच पिशव्या ते बऱ्याच अशा गोष्टी तिते पडलेल्या असतात
57,त्याच्यामुळं त्यानंतर याच्याच याच याच गोष्टीमुळं बऱ्याच वेळेला झाडांची वाढ कमी झालीये परत झाडं कमी झाल्यामुळं प्रत उन्हाळा ऊन जास्त लागायला लागले या उन्हाळा जास्त दिवस टिकलाय पावसाळा कधी येतोय कधी कमी येतोय आणि कधी तर भर भरपूर येतोय ढकफुटी वगेरे होते अशा बऱ्याचशा गोष्टी होतात आधीसारखा हिवाळा सुद्धा राहिलेला नाईये
58,त्यामुळं जंगलाचा आणि पर्यावरणाचा ऱ्हास होतो हे नक्की त्यामुळे याच्यावरती वेळेत बंधन आननं गरजेचं आहे वेगवेगळे त्याला कायदे आनने गरजेचं आहेत धन्यवाद
59,हॅलो हां कदम साहेब कदम साहेबांना नंबर लागलाय हो हो
60,हां कदम साहेब मी सौ नेहा नरेश परब बोलतेय मी इथे आपल्या असलेल्या सकापाटील उद्यानामदे सकाळ संध्याकाळ दोन्ही वेळेस फिरण्यासाठी येते
61,उत्तम अशी व्यवस्ता असलेला आपला हा उद्यान आहे पण गेली एक दी दीड दिवसापासनं म्हजे कालच जवळपास माझ्या असं निदर्शनास आलं आहे की आपण जी उद्यानाला जे पाणी वापरतो किंवा पाणी जे आपण फवारणी करतो त्या फवारणीच्या एका पाईप लाईनच्या एका बाजूला
62,आणि म्हजे मेनच म्य मु मुख्य प्रभाव म्हणावा लागेल तय त्या मुख्य प्रवाहाकडे पाईपलाईन फुटलेली आहे आणि त्याचं पाणी पूर्णपणे वाया जात आहे आणि ते पूर्ण पाणी जे आहे ते पूर्ण अक्षरशः बगीचामदे पूर्ण पसरलेलं आहे
63,हो हो हो काल आलं माझ्या न निदर्शनास आणि मी त्या संदर्बत तुमच्याशी प्र संपर्क करण्याचा प्रयत्न करत होती पण तुमचा नंबर मला मिळत नव्हता आता एका ठिकाणी एका बोर्डावर मला तुमचा नंबर मिळाला म्हणूनच मी तुम्हाला संपर्क केलाय हां आणि ही माहिती देण्याचा प्रयत्न करते तुम्हाला
64,हो आणि कसं माहितीए संध्याकाळच्या वेळेस भरपूर प्रमाणामदे आपल्याकडे ज्येष्ठ नागरी जे असतात तेसुद्धा इथे उद्यानात फिरायला येतात लहान मुलं आहेत ती खेळायला येतात
65,हो आणि लहान मुलांचा खेळताना अजिबात लक्ष नसतं किंवा ज्येष्ठ नागरिक जे आहे ते जेष्ठानागरीसुद्धा जेव्हा फिरत असतात
66,हो कुठल्याही आधाराशिवाय फिरत नसतात असतात ते त्याच्यामुळे काय होतंय माहिती त्यांचा पाय घसरण्याची किंव्या कुठल्याही अपघात होण्याची किंवा कुठल्याही दुर्घटना होण्याची संभावना जास्त आहे
67,बरोबर
68,त्यामुळे काय झाल्या माहितीए की तुम्ही ही जी उद्यानाची गळती आहे ती थांबवण्यासाठी काहीतरी उपायोजना करा असं माझ्या म्हजे मुख्यत्वेद मला तुम्हाला सांगायचं आहे
69,आहे तं झालं अपघात घडू नये यासाठी तुम्हाला इन्फॉर्म करतेच आहे किंवा तुम्हाला माहिती देतेच आहे पण त्याबद्दल असं पाणी जे आहे ते पाणीसुद्धा ब मोठ्या प्रमाणामदे इथे वाया जात आहे
70,हो हो हां ती पाणी गळती तोकण्यासाठी आणि पाणी जे आहे ते प्रचंड प्रमाणामदे वाया जात आहे आणि ते झाडांना न जाता म्हजे अकचरशः हे जे चालण्याचा जो हे आहे भाग आहे त्या भागावरच पूर्णपण येत आहे
71,लहान मुलंसुद्धा घसवू शकतात आणि पाणी आता एवढ्या मोठ्या प्रमाणामदे तिथे साचलेलं आहे की त्यावर अक्षरशः डास जे आहेत ते बसून आजार वेगेरे होण्याची किंवा लहान मुलं आहेत त्यांना काय एवढं लक्षात येत नाई त्यामुळे त्यांच्यावरसुद्धा काहीतरी दुष्परिणाम होण्याची शक्यता आहे
72,हो हो ठीके हां तुम्ही लवकरात लवकर म्हणजे ज कालपासून जवळजवळ ही गळती होत आहे त्यामुळे प्रचंड प्रमाणामदे पाणीसुद्धा वाहून गेलेले आहे
73,त्यामुळे लवकरात लवकर तुम्ही कोणी असेल त्या संदर्भामदे काम करणारा जर कोणी असेल कर्मचारी त्या कर्मचाऱ्याला पाठवून लवकरात लवकर ही गळती जी आहे ती थांबवावी
74,हो यासाठी हो एक सजग नागरिक म्हणून मी तुम्हाला ही विनंती करतेए हो आणि नक्कीच तुम्ही माझ्या ह्या क चव म्हजे प्रयत्न कराल की हा जो मी तुम्हाला माहिती दिली आहे किंवा मी जी कंप्लेंट नाई म्हणनार मी की कुठल्याही प्रकारचे कारण की हे एक छोटंसं काम आहे ते काम तुम्ही नक्कीच कराल हो हो नक्कीच हो हो हो
75,हो धन्यवाद आणि बाकी बॅगे बागेमदे सगळ्या तर व्ययवसा पूर्ण आहेतच त्याबद्दल वादच नाई ही पण छोटीशी जी आहे छोटंसं काम आहे ते पण तुम्ही नक्कीच कराल यात वादच नाई
76,हो साहेब हो नक्की नक्की
77,हो धन्यवाद धन्यवाद तुम्ही लवकरात लवकर ह्यावर काहीतरी उपायोजना कराल अशी आशा बाळकते हो धन्यवाद धन्यवाद साहेब
78,मी पीएमकेव्हीवाय प्रशिक्षन कार्यक्रमात नावनोंदनी कशी करू शकतो मी कोलकत्तामदील शेतीमदील अभ्यासक्रम शोधत आहे
79,हॅलो हां मॅम मी ढोकरी श्रुती बोलतीये तुम्ही दिप्ती मॅम बोलतायत का
80,मला तुमचा नंबर भ् भेटला म्हंजे मी बघितलं होतं पोस्टर जातानी की तुमच्याकडे अव्हेलेबल आहे म्हनून ट्रेनिंगसाटी मी स्पोर्ट्स स्पोर्ट्स शिकण्यासाठी मी इच्छुके हॉकीसाटी तर तुमच्याकडं अव्हेलेबल आहे की आत्ता जा जागा
81,नई मी हॉकीच सध्या हॉकीच जॉईन करनारए कारन कॉलेजचा टाईम वगेरे ॲडजेस्ट करून जमलं तर त्याचा
82,माझं कॉलेजचं टाईम सकाळी साडेसात ते साडे बारापर्यंत असतो नंतर मला ट्युशन्स पन असतात त्यामुळे ॲडजस्ट झालं पायजे
83,चालेल मंग मी मी म्हनजे दुपारीच्या वेळेत आलं तर चालेल की संध्याकाळीच अवेलेबल आहात तुम्ही
84,अजून कोनकोणते स्पोर्टस अवेलेबलएत तुमच्याकडे
85,हां
86,ओके
87,हो ठीके आनि फीज किती घ्याता तुम्ही एका स्पोर्टसाठी म्हनजे हॉकीसाटी
88,अच्छा
89,ओके तर मला ज म्हंजे ब तुमचं हे बघायला भेटेल का ग्राउंड वगेरे तुमी भेटाल का
90,आज नई आज नई जमनार मला हो उद्या उद्या मी सांगते तुम्हाला नक्की
91,हां
92,अच्छा आनि फॅसिलिटीज काय कायेत म्हंजे आपले स्पोर्ट्सचे ड्रेस वगेरे आपले असता की तुम्ही प्रोव्हाईड करता
93,अच्छा म्हंजे स्वताचे घ्यायला लागता का
94,हो का
95,हो नक्की येईल मी याच नंबरवरती कॉल करू ना तुम्हाला
96,हो ओके ठीके चालेल थँक्यू
97,पश्चिम बंगाल राज्य विद्युत वितरण कंपनी लिमिटेड लिमिटेडवर माझ्या विजेच्या बिलाबाबत तक्रार नोंदवण्यासाठी मी कोणाशी संपर्क साधावा
98,हे स्थायी असते व त्याला खालच्या स्तराशी जोडणारी एक पेढल डिस्क असते
99,हॅलो बोल मुक्ता
100,बोल ना
101,हां बोल
102,बोल बोल
103,बरं
104,म
105,मुक्ता तू जेव्हा अप्रेझलची अपेक्षा करतेस मी पण जरा चांगल्या कामाची अपेक्षा करते तुझ्याकडून
106,आत्ताचं ब्रोशर डिझाईन तू मला दोन दिवसात कम्प्लीट करून देणार होतीस ते अजून झालं नाईये आणि मागच्या
107,बर पण आता क्लायंट जर त्या डिझाईनवर त्यांना एवढंत पटत नाहीये मं आपण तेवढं त्याच्यापेक्षा त्यांच्या हिशोबाने डिझाईन देणं अपेक्षित असतं ना
108,आणि फक्त
109,फक्त डीलेची गोष्ट नाई आहे मुक्ता आत्ता मागचा ज्या क्लाएंटला पोस्टच्या डिझाईन द्यायच्या होत्या त्यांच्या पोस्टच्या डिझाईन त्यांना पट एवढ्या चांगल्या आवडल्या नाईये आवडनं पण ठीकय पण त्या जेव्हा ज्या दिवशी पोस्ट करायच्याय त्या दिवशी त्या पूर्ण होतायत मग त्याच दिवशी आपन त्यांच्याकडून अप मं ॲक्सेप्ट करून घेतोय फारच डेडलाईन्स मिस होतायत
110,ठीके डिझायनर होऊन आपलं फक्त डिझाईन करनं हे काम नसतं ना आपल्याला हे पण समोरच्याला पटवून देता आलं पाहिजे की आपलं डिझाईन कसं चांगलंय तू जर माझ्या एजन्सी थ्रू डिझाईन करतीये आणि माझं नाव तिथे लागतंय मुक्ता तर मग जर समोरचं असे डिझाईन बघतोय तं मला पण ते आवडायला हवं ना
111,बर
112,आत्ताचा प्रोजेक्ट तू कदी कंप्लीट करून देणारेस मला तू एक फायनल डेट सांग मला त्या हिशोबाने मला क्लायंटशी बोलायला
113,म आई एक्सपेक्ट
114,मी ह्या कामाला खूप चांगलं अपेक्षा करते तुझ्याकडून की तू चांगलं डिझाईन देशील मला
115,उद्या पाचपर्यंत मला मेल आला पाहिजे डिझाईनचा
116,बरं ठीके
117,ठीके
118,ऑलरेडी टू आठवड्या भरापासून वक फ्रॉम होम करतीयस
119,मग
120,बर
121,ठीके
122,मी अपेक्षा करते की तू पुढे मला चांगलं काम देशील मुक्ता मी विचार करेल तुझ्या अप्रेझलचा
123,मागच्या क्लायंटचे पण दोन क्लायंट्स मी तुला आत्ता जे नवीन क्लायंटस होते त्यांचा डिझायन दिलाय
124,माझी अशी अपेक्षाय की जरा चांगल्या डिझाईन दे आणि कन्सेप्ट पन तेवढी चांगली पायजे की कस्टमरला पन पटलं पाहिजे
125,आपण आपण तुझ्या अप्रेझलबद्दल बोलतोय मुक्ता तू तुझ्या कामावर फोकस कर मी तुला म्हटलं की मला बेटर डिझाईन्स पायजे
126,ठीके मी विचार करेन
127,बोलूयात आपण ह्याच्यावर सविस्तर
128,चाले
129,हां हॅलो
130,हां हां बोल ना
131,हॅलो
132,हां बोल बोल
133,हां
134,हां
135,तुजा विचार हाय का मग
136,हां बोल तुजा विचाराय तर करून टाकू ना काय हाय तं
137,हॅलो
138,हां हां हॅलो
139,हां हां येतोय मी
140,हां घेऊ हां घेऊया ना म
141,अच्छा
142,हाऊन
143,हां
144,हां
145,ठीके ठीके भेटूया ना पन कुटं भेटायचंय
146,ठीके ना येऊन जाऊ तितं हां तितं कुटे येऊ ॲक्झॅक्ट ॲक्झॅक्टली
147,ॲक्झॅक्टली गौरक्षन रोडवर कुटे येऊ
148,ठीके ठीके ठीके
149,हां हो चालेल चालेल
150,हां हो हो
151,हां हो हाव ठीके ना आपन घेऊ सोबत
152,हां हो संध्याकाळीच भेटून घेऊ
153,संध्याकाळी सहा
154,हो ओके
155,हां हां
156,हां
157,हो हो हां
158,हॅलो
159,हो बोला बोला
160,हो हो चालेल बोललं तं
161,हो का तो मी कोनत्या बँकेचं अकाउंट होतं
162,हो का आणि कसं घडलं घटना हे कसं काय झालं म्हंजे
163,तुमी सांग
164,आनि कोनतं कोनतं म्हंजे तुमचा अकाऊंट नंबर वगेरे काई सांगू शकतात का तुम्ही
165,हो आनि अजून म्हनजे चौ तुम्हाला काही कॉल वेगेरे आला तुम्ही कोनती लिंक वेगेरे काही ओपन केलं असेल असं
166,हो
167,पन काय झालं त्याच्यानंतर म्हनजे लगेच पैसे गेलेत का
168,हो ठीके मंग तुम्ही काही केस फाईल वेगेरे केलीय का त्याच्याबद्दल
169,तर तुमी मंग आत्ता तुम्ही मला येऊन भेटा माझ्या ऑफिसमदे
170,तुम्हाला मी माझा ॲड्रेस तुमच्या नंबरवर सेंड करते पाठवते मं तुम्ही मला भेटू शकता येऊन
171,काय हॅलो
172,हो तुमचं म्हंजे बँकेचं बँकेचं तुमचा पासबुक वेगेरे तुमचा नंबर आय डी परत तुम्ही कोनता मोबाईल यूज केला तो मोबाईल वेगेरे सगळे डिटेल लागतील आनि तुम्ही स् तुमी स्वता पन लागंल
173,आनि तुमच्या
174,हो ते पन लागेल आनि तुम्ही तुमच्या बँकेमदे जाऊन त्यानला तुमचं खातं वेगेरे सगळं बंद करायला सांगितलेलं आहे की नाई
175,होईल हो हो तुमी आधी मला येऊन भेटा माझ्या ऑफिसमधे
176,ओके ओके चालेल
177,एक नोव्हेंबर एकोणीशे एकोणपन्नास रोजी वयाच्या एकोणपन्नासव्या वर्षी भागवतार यांचे मधुमेहाने निधन झाले
178,हॅलो माझं नाव आदित्य आहे आनि मी तुमच्या सीझन फोर रेस्टॉरंटमधून काही अर्धा तासापूर्वी
179,जेवन मागवलं होतं त्यामधील स्वीट स्वीटला चांगला वास येत नाईये स्वीट क्वालिटी खराब आहे आनि माझा पार्सल नंबर आहे टू सेवन फोर वन सिक्स आनि तो जे तुमचं जे भाताची पण क्वालिटी आहे ना तो एकदम खराब झालेला आहे म्हणजे दूषित झालेला आहे
180,तो त्याबद्दल मला ते आनि परत तुमचं जे आमटीच्या तेल वापरलेला ते तेल पण एकदम खराब आय
181,खराब क्वालिटीचं तेल तुम्ही देताय आनि मी ह्याच्याबद्दल तुम्हाला माग माघील ऑर्डरला पन मी ह्याच्याबद्दल कंप्लेंट केलती तरी तुमच्याकडून काही रिस्पॉन्स आला नाई
182,तरी मला हे बघा माझ्या मी रिस्पॉन्स चांग चांगला द्यायला पायजे तुम्ही आम्ही तुमचं डेली कस्टमर आहे सो आमाला तुम्ही चांगले वागणूक दिलीच पायजे आनि मला एकतर तुम्ही ह्याचे कॅश रिफंड करा किंवा
183,तुम्ही याला परत मला न नवीन करून द्या ही विनंती
184,नमस्कार टाटा क्लिककडून माझ्या अलीकडील खरेदीबद्दल मला काही अभिप्राय आहे मी ते तुमच्याबरोबर कसे सामाय करू शकतो माझ्या फीडबॅकमद्दे पडणारे दर आनि चार ताऱ्यांचे रेटिंग आहे
185,हां हॅलो शीला मी इकडे फ्रेश मेडिकोमदे आलेलोय
186,आणि ब हा वाणी जो आहे तिथला मालक तो म्हणतोय की ब चला आमच्याबरोबर काश्मीरला तर त्यानी काश्मीरची टूर ॲरेंज के करतोय तो पुढच्या महिन्यामदे
187,तर आपण का हां तर आपण काय हरकतए काय जायला आपलं काश्मीर राहिलंच ए ना तसंही बघायचं
188,थंडीचं नई आता नेक्स्ट मंथमदे तो म्हणतो उलटं त्या थोडा बर्फ वगैरे पडला तर अजून तुम्ही एन्जॉय करू शकाल अन् गरम कपडे घेऊन जायचे आपण नेहमीसारखे आपले
189,आं अन्
190,नाई आपण इनफ कपडे इनर्स वगैरे घेऊन जाऊ सगळे व्यवस्थित बरोबर मुख्य म्हणजे त्याला तेच विचारलं मी की ब तिथली आता का वातावरण कसंय मुख्य
191,तर तो म्हणे की वातावरण चांग चांगलंय प्लीझंटए आणि मुख्य सुरक्षा व्यवस्था जी आहे आता
192,ती सुद्धा सुधारलीये बऱ्यापैकी पूर्वीसारखा आता काई म्हणजे ते टेररिस्ट वगैरे हा जो प्रकारे तो बराचसा कमी झालाय आणि तुम्ही बोट हाऊसमधे रा तुमचं बुकिंग सगळी व्यवस्था मी करून देतो त्यानी गॅरंटी दिलीय हं हो हो हो हो हो हो
193,नाई नाई ब ते ब नेतात नं मग ते पेहेलगाम म्हणा किंवा अजून काय ते त्यांचे जे आहेत ठिकाणं गुलमर्ग सोनमर्ग ते सगळं आपल्याला बघायला मिळणारच ना श्रीनगर हं ते
194,नेपाळ पुढच्या वर्षी जाऊ पुढच्या वर्षी जाऊ नेपाळ ही शॉट टूरए म्हणजे सहा एक आठवड्याच्या आत आपण परत येतोय
195,बरं का आणि र चार्जेसही रिजनेबलएत आता नवीन नवीन बिझनेस सुरू केलाय ना त्यानी चार्जेस रिजनेबल येत अगदी म्हणजे पर हेड तो म्हणतोय की फक्त पंचेचाळीस ते पन्नास हजार खर्च येईल आपल्याला पर हेड म्हणजे लाखाच्या आत आपलं हून जात दोघांचं
196,नाई नाई जम्मू तावीपर्यंत जम्मू तावीपर्यंत पुण्याहून आपण सेकंड एसीनी जाणार
197,हा बरं का आणि तिथून आयदर बाय रोड किंवा बाय प्लेन त्यां तो आपल्याला तो डिफरन्स द्यावं लागेल पैशे थोडेशे जास्ती वाढतील एअरनी गेलो बाय एअर गेलो तं
